latitude;longitude;heat_capacity_J_per_K
-15.0;-57.0;4.533328e+19
-15.0;-51.0;4.533328e+19
-15.0;-45.0;4.533328e+19
-15.0;-39.0;5.868959762e+20
-15.0;-33.0;1.185465272e+21
-15.0;-27.0;1.185465272e+21
-15.0;-21.0;1.185465272e+21
-15.0;-15.0;1.185465272e+21
-15.0;-9.0;1.185465272e+21
-15.0;-3.0;1.185465272e+21
-15.0;3.0;1.185465272e+21
-15.0;9.0;1.170643556104e+21
-15.0;15.0;1.21722123464e+20
-15.0;21.0;4.533328e+19
-15.0;27.0;5.7874731912000004e+19
-15.0;33.0;9.3218823664e+19
-15.0;39.0;4.3069789329599994e+20
-15.0;45.0;8.935914820480002e+20
-15.0;51.0;8.730691061919998e+20
-15.0;57.0;1.185465272e+21
-15.0;63.0;1.185465272e+21
-15.0;69.0;1.185465272e+21
-15.0;75.0;1.185465272e+21
-15.0;81.0;1.185465272e+21
-15.0;87.0;1.185465272e+21
-15.0;93.0;1.185465272e+21
-15.0;99.0;1.185465272e+21
-15.0;105.0;1.185465272e+21
-15.0;111.0;1.185465272e+21
-15.0;117.0;1.185465272e+21
-15.0;123.0;9.448974216880001e+20
-15.0;129.0;3.8509261361600004e+20
-15.0;135.0;2.9046165828000003e+20
-15.0;141.0;6.67845347632e+20
-15.0;147.0;1.00874481324e+21
-15.0;153.0;1.185465272e+21
-15.0;159.0;1.185465272e+21
-15.0;165.0;1.164942896144e+21
-15.0;171.0;1.177484348056e+21
-15.0;177.0;1.147840916264e+21
-9.0;-177.0;1.185465272e+21
-9.0;-171.0;1.185465272e+21
-9.0;-165.0;1.185465272e+21
-9.0;-159.0;1.185465272e+21
-9.0;-153.0;1.185465272e+21
-9.0;-147.0;1.185465272e+21
-9.0;-141.0;1.183185008016e+21
-9.0;-135.0;1.185465272e+21
-9.0;-129.0;1.185465272e+21
-9.0;-123.0;1.185465272e+21
-9.0;-117.0;1.185465272e+21
-9.0;-111.0;1.185465272e+21
-9.0;-105.0;1.185465272e+21
-9.0;-99.0;1.185465272e+21
-9.0;-93.0;1.185465272e+21
-9.0;-87.0;1.185465272e+21
-9.0;-81.0;1.0190060011680001e+21
-9.0;-75.0;6.9276051832e+19
-9.0;-69.0;4.533328e+19
-9.0;-63.0;4.533328e+19
-9.0;-57.0;4.533328e+19
-9.0;-51.0;4.533328e+19
-9.0;-45.0;4.533328e+19
-9.0;-39.0;1.04620143584e+20
-9.0;-33.0;1.0703119408080001e+21
-9.0;-27.0;1.185465272e+21
-9.0;-21.0;1.185465272e+21
-9.0;-15.0;1.185465272e+21
-9.0;-9.0;1.185465272e+21
-9.0;-3.0;1.185465272e+21
-9.0;3.0;1.185465272e+21
-9.0;9.0;1.185465272e+21
-9.0;15.0;2.82480734336e+20
-9.0;21.0;4.533328e+19
-9.0;27.0;8.6378031712e+19
-9.0;33.0;1.22862255456e+20
-9.0;39.0;4.7174264500799996e+20
-9.0;45.0;1.1820448760239998e+21
-9.0;51.0;1.185465272e+21
-9.0;57.0;1.185465272e+21
-9.0;63.0;1.185465272e+21
-9.0;69.0;1.185465272e+21
-9.0;75.0;1.185465272e+21
-9.0;81.0;1.185465272e+21
-9.0;87.0;1.185465272e+21
-9.0;93.0;1.185465272e+21
-9.0;99.0;1.185465272e+21
-9.0;105.0;1.09425471264e+21
-9.0;111.0;9.49457949656e+20
-9.0;117.0;1.086273788696e+21
-9.0;123.0;1.0554902249119998e+21
-9.0;129.0;1.1273185404080001e+21
-9.0;135.0;1.1444205202880001e+21
-9.0;141.0;6.79246667552e+20
-9.0;147.0;8.2062303456e+20
-9.0;153.0;1.136439596344e+21
-9.0;159.0;1.11705735248e+21
-9.0;165.0;1.180904744032e+21
-9.0;171.0;1.185465272e+21
-9.0;177.0;1.185465272e+21
-3.0;-177.0;1.185465272e+21
-3.0;-171.0;1.185465272e+21
-3.0;-165.0;1.185465272e+21
-3.0;-159.0;1.185465272e+21
-3.0;-153.0;1.185465272e+21
-3.0;-147.0;1.185465272e+21
-3.0;-141.0;1.185465272e+21
-3.0;-135.0;1.185465272e+21
-3.0;-129.0;1.185465272e+21
-3.0;-123.0;1.185465272e+21
-3.0;-117.0;1.185465272e+21
-3.0;-111.0;1.185465272e+21
-3.0;-105.0;1.185465272e+21
-3.0;-99.0;1.185465272e+21
-3.0;-93.0;1.16836329212e+21
-3.0;-87.0;1.184325140008e+21
-3.0;-81.0;6.724058756e+20
-3.0;-75.0;4.6473411992e+19
-3.0;-69.0;5.7874731912000004e+19
-3.0;-63.0;7.8397107768e+19
-3.0;-57.0;6.813591984e+19
-3.0;-51.0;1.16021463504e+20
-3.0;-45.0;3.73691293696e+20
-3.0;-39.0;7.53355247032e+20
-3.0;-33.0;1.164942896144e+21
-3.0;-27.0;1.185465272e+21
-3.0;-21.0;1.185465272e+21
-3.0;-15.0;1.185465272e+21
-3.0;-9.0;1.185465272e+21
-3.0;-3.0;1.185465272e+21
-3.0;3.0;1.185465272e+21
-3.0;9.0;8.85610558104e+20
-3.0;15.0;6.243525988e+19
-3.0;21.0;5.2174071952e+19
-3.0;27.0;9.549908764800002e+19
-3.0;33.0;2.14072814816e+20
-3.0;39.0;3.39487333936e+20
-3.0;45.0;1.170643556104e+21
-3.0;51.0;1.185465272e+21
-3.0;57.0;1.184325140008e+21
-3.0;63.0;1.185465272e+21
-3.0;69.0;1.185465272e+21
-3.0;75.0;1.185465272e+21
-3.0;81.0;1.185465272e+21
-3.0;87.0;1.185465272e+21
-3.0;93.0;1.185465272e+21
-3.0;99.0;1.028127057104e+21
-3.0;105.0;6.51883499744e+20
-3.0;111.0;7.567756430079999e+20
-3.0;117.0;7.4651445508e+20
-3.0;123.0;9.106934619280002e+20
-3.0;129.0;1.0497895649519998e+21
-3.0;135.0;7.225716832480001e+20
-3.0;141.0;5.5497228042400006e+20
-3.0;147.0;1.034967849056e+21
-3.0;153.0;1.096534976624e+21
-3.0;159.0;1.185465272e+21
-3.0;165.0;1.185465272e+21
-3.0;171.0;1.185465272e+21
-3.0;177.0;1.185465272e+21
3.0;-177.0;1.185465272e+21
3.0;-171.0;1.185465272e+21
3.0;-165.0;1.185465272e+21
3.0;-159.0;1.184325140008e+21
3.0;-153.0;1.185465272e+21
3.0;-147.0;1.185465272e+21
3.0;-141.0;1.185465272e+21
3.0;-135.0;1.185465272e+21
3.0;-129.0;1.185465272e+21
3.0;-123.0;1.185465272e+21
3.0;-117.0;1.185465272e+21
3.0;-111.0;1.185465272e+21
3.0;-105.0;1.185465272e+21
3.0;-99.0;1.185465272e+21
3.0;-93.0;1.184325140008e+21
3.0;-87.0;1.185465272e+21
3.0;-81.0;1.0839935247119999e+21
3.0;-75.0;1.10320803544e+20
3.0;-69.0;4.533328e+19
3.0;-63.0;4.533328e+19
3.0;-57.0;5.673459992e+19
3.0;-51.0;6.50743367752e+20
3.0;-45.0;1.185465272e+21
3.0;-39.0;1.185465272e+21
3.0;-33.0;1.185465272e+21
3.0;-27.0;1.185465272e+21
3.0;-21.0;1.185465272e+21
3.0;-15.0;1.185465272e+21
3.0;-9.0;1.034967849056e+21
3.0;-3.0;1.017865869176e+21
3.0;3.0;1.14556065228e+21
3.0;9.0;5.4813148847200004e+20
3.0;15.0;4.6473411992e+19
3.0;21.0;5.9014863904e+19
3.0;27.0;4.6473411992e+19
3.0;33.0;7.953723976e+19
3.0;39.0;6.243525988e+19
3.0;45.0;3.9421366955199994e+20
3.0;51.0;1.16266263216e+21
3.0;57.0;1.185465272e+21
3.0;63.0;1.185465272e+21
3.0;69.0;1.185465272e+21
3.0;75.0;1.185465272e+21
3.0;81.0;1.184325140008e+21
3.0;87.0;1.185465272e+21
3.0;93.0;1.1615225001680001e+21
3.0;99.0;6.188196719760001e+20
3.0;105.0;9.255151778239999e+20
3.0;111.0;7.795782828480001e+20
3.0;117.0;4.66041985048e+20
3.0;123.0;1.0782928647519999e+21
3.0;129.0;1.13415933236e+21
3.0;135.0;1.185465272e+21
3.0;141.0;1.185465272e+21
3.0;147.0;1.185465272e+21
3.0;153.0;1.185465272e+21
3.0;159.0;1.185465272e+21
3.0;165.0;1.185465272e+21
3.0;171.0;1.184325140008e+21
3.0;177.0;1.185465272e+21
9.0;-177.0;1.185465272e+21
9.0;-171.0;1.185465272e+21
9.0;-165.0;1.185465272e+21
9.0;-159.0;1.185465272e+21
9.0;-153.0;1.185465272e+21
9.0;-147.0;1.185465272e+21
9.0;-141.0;1.185465272e+21
9.0;-135.0;1.185465272e+21
9.0;-129.0;1.185465272e+21
9.0;-123.0;1.185465272e+21
9.0;-117.0;1.185465272e+21
9.0;-111.0;1.185465272e+21
9.0;-105.0;1.185465272e+21
9.0;-99.0;1.185465272e+21
9.0;-93.0;1.185465272e+21
9.0;-87.0;1.0646112808480001e+21
9.0;-81.0;9.48317817664e+20
9.0;-75.0;3.9307353756e+20
9.0;-69.0;2.59678094496e+20
9.0;-63.0;4.2385710134400005e+20
9.0;-57.0;1.0646112808480001e+21
9.0;-51.0;1.185465272e+21
9.0;-45.0;1.185465272e+21
9.0;-39.0;1.185465272e+21
9.0;-33.0;1.185465272e+21
9.0;-27.0;1.185465272e+21
9.0;-21.0;1.185465272e+21
9.0;-15.0;8.8903095408e+20
9.0;-9.0;8.0677371752e+19
9.0;-3.0;6.1295127888e+19
9.0;3.0;1.00059615616e+20
9.0;9.0;4.8753675976e+19
9.0;15.0;4.6473411992e+19
9.0;21.0;4.533328e+19
9.0;27.0;4.533328e+19
9.0;33.0;4.6473411992e+19
9.0;39.0;5.673459992e+19
9.0;45.0;2.31174794696e+20
9.0;51.0;7.89839470776e+20
9.0;57.0;1.185465272e+21
9.0;63.0;1.185465272e+21
9.0;69.0;1.185465272e+21
9.0;75.0;9.66559929536e+20
9.0;81.0;8.707888422080002e+20
9.0;87.0;1.185465272e+21
9.0;93.0;1.1752040840719999e+21
9.0;99.0;9.49457949656e+20
9.0;105.0;8.764895021680001e+20
9.0;111.0;1.1524014442319999e+21
9.0;117.0;1.1181974844719999e+21
9.0;123.0;8.40005278424e+20
9.0;129.0;1.1524014442319999e+21
9.0;135.0;1.184325140008e+21
9.0;141.0;1.185465272e+21
9.0;147.0;1.185465272e+21
9.0;153.0;1.185465272e+21
9.0;159.0;1.184325140008e+21
9.0;165.0;1.185465272e+21
9.0;171.0;1.185465272e+21
9.0;177.0;1.185465272e+21
15.0;-177.0;1.185465272e+21
15.0;-171.0;1.185465272e+21
15.0;-165.0;1.185465272e+21
15.0;-159.0;1.185465272e+21
15.0;-153.0;1.185465272e+21
15.0;-147.0;1.185465272e+21
15.0;-141.0;1.185465272e+21
15.0;-135.0;1.185465272e+21
15.0;-129.0;1.185465272e+21
15.0;-123.0;1.185465272e+21
15.0;-117.0;1.185465272e+21
15.0;-111.0;1.185465272e+21
15.0;-105.0;1.184325140008e+21
15.0;-99.0;9.1183359392e+20
15.0;-93.0;6.35921651856e+20
15.0;-87.0;4.694623810240001e+20
15.0;-81.0;1.1284586724e+21
15.0;-75.0;1.177484348056e+21
15.0;-69.0;1.1660830281360001e+21
15.0;-63.0;1.1695034241119998e+21
15.0;-57.0;1.184325140008e+21
15.0;-51.0;1.185465272e+21
15.0;-45.0;1.185465272e+21
15.0;-39.0;1.185465272e+21
15.0;-33.0;1.185465272e+21
15.0;-27.0;1.17976461204e+21
15.0;-21.0;1.17976461204e+21
15.0;-15.0;3.17824826088e+20
15.0;-9.0;4.6473411992e+19
15.0;-3.0;5.4454335936e+19
15.0;3.0;4.6473411992e+19
15.0;9.0;4.533328e+19
15.0;15.0;7.7256975776e+19
15.0;21.0;4.533328e+19
15.0;27.0;4.533328e+19
15.0;33.0;4.533328e+19
15.0;39.0;3.34926805968e+20
15.0;45.0;3.40627465928e+20
15.0;51.0;6.724058756e+20
15.0;57.0;1.136439596344e+21
15.0;63.0;1.185465272e+21
15.0;69.0;1.185465272e+21
15.0;75.0;4.3867881724000004e+20
15.0;81.0;6.2109993596e+20
15.0;87.0;1.185465272e+21
15.0;93.0;1.0703119408080001e+21
15.0;99.0;4.14736045408e+20
15.0;105.0;1.16021463504e+20
15.0;111.0;1.045229036984e+21
15.0;117.0;1.180904744032e+21
15.0;123.0;8.673684462319998e+20
15.0;129.0;1.185465272e+21
15.0;135.0;1.185465272e+21
15.0;141.0;1.185465272e+21
15.0;147.0;1.183185008016e+21
15.0;153.0;1.185465272e+21
15.0;159.0;1.185465272e+21
15.0;165.0;1.185465272e+21
15.0;171.0;1.185465272e+21
15.0;177.0;1.185465272e+21
21.0;-177.0;1.185465272e+21
21.0;-171.0;1.185465272e+21
21.0;-165.0;1.185465272e+21
21.0;-159.0;1.1672231601280001e+21
21.0;-153.0;1.1569619722e+21
21.0;-147.0;1.185465272e+21
21.0;-141.0;1.185465272e+21
21.0;-135.0;1.185465272e+21
21.0;-129.0;1.185465272e+21
21.0;-123.0;1.185465272e+21
21.0;-117.0;1.185465272e+21
21.0;-111.0;1.1581021041919998e+21
21.0;-105.0;5.6181307237599995e+20
21.0;-99.0;2.5055703856e+20
21.0;-93.0;1.0326875850719999e+21
21.0;-87.0;8.97011878024e+20
21.0;-81.0;1.0133053412080001e+21
21.0;-75.0;9.642796655519999e+20
21.0;-69.0;1.0269869251119999e+21
21.0;-63.0;1.17976461204e+21
21.0;-57.0;1.185465272e+21
21.0;-51.0;1.185465272e+21
21.0;-45.0;1.185465272e+21
21.0;-39.0;1.185465272e+21
21.0;-33.0;1.185465272e+21
21.0;-27.0;1.185465272e+21
21.0;-21.0;1.185465272e+21
21.0;-15.0;3.5316891784000006e+20
21.0;-9.0;4.533328e+19
21.0;-3.0;4.533328e+19
21.0;3.0;4.533328e+19
21.0;9.0;4.533328e+19
21.0;15.0;4.533328e+19
21.0;21.0;4.533328e+19
21.0;27.0;4.533328e+19
21.0;33.0;7.041618382400001e+19
21.0;39.0;5.80055184248e+20
21.0;45.0;4.533328e+19
21.0;51.0;4.6473411992e+19
21.0;57.0;3.54309049832e+20
21.0;63.0;1.185465272e+21
21.0;69.0;9.1183359392e+20
21.0;75.0;1.43384631312e+20
21.0;81.0;4.8753675976e+19
21.0;87.0;5.435709605040001e+20
21.0;93.0;4.60341325088e+20
21.0;99.0;4.533328e+19
21.0;105.0;2.2775439872e+20
21.0;111.0;6.336413878719999e+20
21.0;117.0;1.0646112808480001e+21
21.0;123.0;1.096534976624e+21
21.0;129.0;1.185465272e+21
21.0;135.0;1.185465272e+21
21.0;141.0;1.185465272e+21
21.0;147.0;1.185465272e+21
21.0;153.0;1.185465272e+21
21.0;159.0;1.185465272e+21
21.0;165.0;1.185465272e+21
21.0;171.0;1.185465272e+21
21.0;177.0;1.185465272e+21
27.0;-177.0;1.185465272e+21
27.0;-171.0;1.185465272e+21
27.0;-165.0;1.185465272e+21
27.0;-159.0;1.185465272e+21
27.0;-153.0;1.185465272e+21
27.0;-147.0;1.185465272e+21
27.0;-141.0;1.185465272e+21
27.0;-135.0;1.185465272e+21
27.0;-129.0;1.185465272e+21
27.0;-123.0;1.185465272e+21
27.0;-117.0;1.1273185404080001e+21
27.0;-111.0;5.6979399632e+20
27.0;-105.0;5.673459992e+19
27.0;-99.0;2.47136642584e+20
27.0;-93.0;1.0771527327599999e+21
27.0;-87.0;1.164942896144e+21
27.0;-81.0;8.901710860719999e+20
27.0;-75.0;1.170643556104e+21
27.0;-69.0;1.185465272e+21
27.0;-63.0;1.185465272e+21
27.0;-57.0;1.185465272e+21
27.0;-51.0;1.185465272e+21
27.0;-45.0;1.185465272e+21
27.0;-39.0;1.185465272e+21
27.0;-33.0;1.185465272e+21
27.0;-27.0;1.185465272e+21
27.0;-21.0;1.185465272e+21
27.0;-15.0;8.787697661519998e+20
27.0;-9.0;1.27422783424e+20
27.0;-3.0;4.533328e+19
27.0;3.0;4.533328e+19
27.0;9.0;4.533328e+19
27.0;15.0;4.533328e+19
27.0;21.0;4.533328e+19
27.0;27.0;4.533328e+19
27.0;33.0;2.6195835848e+20
27.0;39.0;1.31983311392e+20
27.0;45.0;4.6473411992e+19
27.0;51.0;5.91456504168e+20
27.0;57.0;3.7027089772e+20
27.0;63.0;2.8476099832e+20
27.0;69.0;9.7779351632e+19
27.0;75.0;4.6473411992e+19
27.0;81.0;4.6473411992e+19
27.0;87.0;5.3314203944e+19
27.0;93.0;4.8753675976e+19
27.0;99.0;4.6473411992e+19
27.0;105.0;4.6473411992e+19
27.0;111.0;4.9893807968e+19
27.0;117.0;1.35403707368e+20
27.0;123.0;1.0144454732000001e+21
27.0;129.0;1.177484348056e+21
27.0;135.0;1.185465272e+21
27.0;141.0;1.185465272e+21
27.0;147.0;1.185465272e+21
27.0;153.0;1.185465272e+21
27.0;159.0;1.185465272e+21
27.0;165.0;1.185465272e+21
27.0;171.0;1.185465272e+21
27.0;177.0;1.185465272e+21
33.0;-177.0;1.185465272e+21
33.0;-171.0;1.185465272e+21
33.0;-165.0;1.185465272e+21
33.0;-159.0;1.185465272e+21
33.0;-153.0;1.185465272e+21
33.0;-147.0;1.185465272e+21
33.0;-141.0;1.185465272e+21
33.0;-135.0;1.185465272e+21
33.0;-129.0;1.185465272e+21
33.0;-123.0;1.1410001243119999e+21
33.0;-117.0;4.922650208640001e+20
33.0;-111.0;9.093855968e+19
33.0;-105.0;4.6473411992e+19
33.0;-99.0;4.7613543984e+19
33.0;-93.0;5.2174071952e+19
33.0;-87.0;9.3218823664e+19
33.0;-81.0;3.60009709792e+20
33.0;-75.0;1.103375768576e+21
33.0;-69.0;1.185465272e+21
33.0;-63.0;1.185465272e+21
33.0;-57.0;1.185465272e+21
33.0;-51.0;1.185465272e+21
33.0;-45.0;1.185465272e+21
33.0;-39.0;1.185465272e+21
33.0;-33.0;1.185465272e+21
33.0;-27.0;1.185465272e+21
33.0;-21.0;1.185465272e+21
33.0;-15.0;1.183185008016e+21
33.0;-9.0;7.7501775488e+20
33.0;-3.0;1.6162674318399996e+20
33.0;3.0;4.533328e+19
33.0;9.0;1.6048661119200002e+20
33.0;15.0;7.9782039472e+20
33.0;21.0;8.274638265119998e+20
33.0;27.0;8.98152010016e+20
33.0;33.0;8.2062303456e+20
33.0;39.0;4.533328e+19
33.0;45.0;5.9014863904e+19
33.0;51.0;5.3314203944e+19
33.0;57.0;4.533328e+19
33.0;63.0;4.533328e+19
33.0;69.0;4.533328e+19
33.0;75.0;4.6473411992e+19
33.0;81.0;5.9014863904e+19
33.0;87.0;7.38365798e+19
33.0;93.0;6.243525988e+19
33.0;99.0;4.7613543984e+19
33.0;105.0;4.533328e+19
33.0;111.0;4.533328e+19
33.0;117.0;9.7779351632e+19
33.0;123.0;1.03724811304e+21
33.0;129.0;9.19814517864e+20
33.0;135.0;8.81050030136e+20
33.0;141.0;1.1067961645519999e+21
33.0;147.0;1.185465272e+21
33.0;153.0;1.185465272e+21
33.0;159.0;1.185465272e+21
33.0;165.0;1.185465272e+21
33.0;171.0;1.185465272e+21
33.0;177.0;1.185465272e+21
39.0;-177.0;1.185465272e+21
39.0;-171.0;1.185465272e+21
39.0;-165.0;1.185465272e+21
39.0;-159.0;1.185465272e+21
39.0;-153.0;1.185465272e+21
39.0;-147.0;1.185465272e+21
39.0;-141.0;1.185465272e+21
39.0;-135.0;1.185465272e+21
39.0;-129.0;1.185465272e+21
39.0;-123.0;5.68653864328e+20
39.0;-117.0;5.103393996e+19
39.0;-111.0;5.9014863904e+19
39.0;-105.0;4.6473411992e+19
39.0;-99.0;4.533328e+19
39.0;-93.0;4.533328e+19
39.0;-87.0;5.7874731912000004e+19
39.0;-81.0;8.1817503744e+19
39.0;-75.0;5.62953204368e+20
39.0;-69.0;1.1569619722e+21
39.0;-63.0;1.185465272e+21
39.0;-57.0;1.185465272e+21
39.0;-51.0;1.185465272e+21
39.0;-45.0;1.185465272e+21
39.0;-39.0;1.185465272e+21
39.0;-33.0;1.185465272e+21
39.0;-27.0;1.178624480048e+21
39.0;-21.0;1.185465272e+21
39.0;-15.0;1.185465272e+21
39.0;-9.0;7.225716832480001e+20
39.0;-3.0;2.3801558664799997e+20
39.0;3.0;9.55158609616e+20
39.0;9.0;9.41477025712e+20
39.0;15.0;8.6052765428e+20
39.0;21.0;6.758262715759999e+20
39.0;27.0;5.834755802240001e+20
39.0;33.0;2.1521294680800002e+20
39.0;39.0;2.07232022864e+20
39.0;45.0;7.953723976e+19
39.0;51.0;7.57915775e+20
39.0;57.0;5.9014863904e+19
39.0;63.0;4.6473411992e+19
39.0;69.0;4.8753675976e+19
39.0;75.0;4.8753675976e+19
39.0;81.0;4.533328e+19
39.0;87.0;5.103393996e+19
39.0;93.0;4.9893807968e+19
39.0;99.0;6.243525988e+19
39.0;105.0;4.533328e+19
39.0;111.0;4.7613543984e+19
39.0;117.0;1.66187271152e+20
39.0;123.0;6.56444027712e+20
39.0;129.0;6.64424951656e+20
39.0;135.0;1.1330192003680001e+21
39.0;141.0;8.35444750456e+20
39.0;147.0;1.185465272e+21
39.0;153.0;1.185465272e+21
39.0;159.0;1.185465272e+21
39.0;165.0;1.185465272e+21
39.0;171.0;1.185465272e+21
39.0;177.0;1.185465272e+21
45.0;-177.0;1.185465272e+21
45.0;-171.0;1.185465272e+21
45.0;-165.0;1.185465272e+21
45.0;-159.0;1.185465272e+21
45.0;-153.0;1.185465272e+21
45.0;-147.0;1.185465272e+21
45.0;-141.0;1.185465272e+21
45.0;-135.0;1.185465272e+21
45.0;-129.0;1.185465272e+21
45.0;-123.0;4.03334725488e+20
45.0;-117.0;4.9893807968e+19
45.0;-111.0;4.8753675976e+19
45.0;-105.0;5.2174071952e+19
45.0;-99.0;5.673459992e+19
45.0;-93.0;1.00059615616e+20
45.0;-87.0;4.5464066512799996e+20
45.0;-81.0;3.54309049832e+20
45.0;-75.0;1.1488133151199999e+20
45.0;-69.0;4.09035385448e+20
45.0;-63.0;8.673684462319998e+20
45.0;-57.0;1.102235636584e+21
45.0;-51.0;1.148981048256e+21
45.0;-45.0;1.185465272e+21
45.0;-39.0;1.185465272e+21
45.0;-33.0;1.185465272e+21
45.0;-27.0;1.185465272e+21
45.0;-21.0;1.185465272e+21
45.0;-15.0;1.185465272e+21
45.0;-9.0;1.0418086410080002e+21
45.0;-3.0;6.68985479624e+20
45.0;3.0;1.66187271152e+20
45.0;9.0;3.1896495808e+20
45.0;15.0;3.60009709792e+20
45.0;21.0;6.243525988e+19
45.0;27.0;2.1065241884e+20
45.0;33.0;7.761578868719999e+20
45.0;39.0;5.23048584648e+20
45.0;45.0;1.1944185948e+20
45.0;51.0;6.153992760000001e+20
45.0;57.0;1.6732740314399998e+20
45.0;63.0;1.6732740314399998e+20
45.0;69.0;4.6473411992e+19
45.0;75.0;1.22862255456e+20
45.0;81.0;7.7256975776e+19
45.0;87.0;5.4454335936e+19
45.0;93.0;4.9893807968e+19
45.0;99.0;4.7613543984e+19
45.0;105.0;4.533328e+19
45.0;111.0;4.533328e+19
45.0;117.0;4.9893807968e+19
45.0;123.0;4.7613543984e+19
45.0;129.0;8.7518163704e+19
45.0;135.0;4.22716969352e+20
45.0;141.0;8.707888422080002e+20
45.0;147.0;1.12275801244e+21
45.0;153.0;1.180904744032e+21
45.0;159.0;1.185465272e+21
45.0;165.0;1.185465272e+21
45.0;171.0;1.185465272e+21
45.0;177.0;1.185465272e+21
51.0;-177.0;1.171783688096e+21
51.0;-171.0;1.17406395208e+21
51.0;-165.0;1.171783688096e+21
51.0;-159.0;1.185465272e+21
51.0;-153.0;1.185465272e+21
51.0;-147.0;1.185465272e+21
51.0;-141.0;1.185465272e+21
51.0;-135.0;1.159242236184e+21
51.0;-129.0;8.479862023680001e+20
51.0;-123.0;1.55926083224e+20
51.0;-117.0;5.7874731912000004e+19
51.0;-111.0;4.6473411992e+19
51.0;-105.0;5.9014863904e+19
51.0;-99.0;2.1977347477599997e+20
51.0;-93.0;1.20581991472e+20
51.0;-87.0;1.50225423264e+20
51.0;-81.0;2.71079414416e+20
51.0;-75.0;9.3218823664e+19
51.0;-69.0;1.63907007168e+20
51.0;-63.0;4.0447485748e+20
51.0;-57.0;5.5497228042400006e+20
51.0;-51.0;1.1660830281360001e+21
51.0;-45.0;1.185465272e+21
51.0;-39.0;1.185465272e+21
51.0;-33.0;1.185465272e+21
51.0;-27.0;1.185465272e+21
51.0;-21.0;1.185465272e+21
51.0;-15.0;1.185465272e+21
51.0;-9.0;9.42617157704e+20
51.0;-3.0;6.06278220064e+20
51.0;3.0;4.60341325088e+20
51.0;9.0;8.7518163704e+19
51.0;15.0;5.3314203944e+19
51.0;21.0;4.8753675976e+19
51.0;27.0;4.6473411992e+19
51.0;33.0;6.0154995896e+19
51.0;39.0;4.533328e+19
51.0;45.0;6.243525988e+19
51.0;51.0;5.7874731912000004e+19
51.0;57.0;4.6473411992e+19
51.0;63.0;5.5594467928e+19
51.0;69.0;5.5594467928e+19
51.0;75.0;5.4454335936e+19
51.0;81.0;6.243525988e+19
51.0;87.0;5.103393996e+19
51.0;93.0;7.38365798e+19
51.0;99.0;6.0154995896e+19
51.0;105.0;1.1374119952e+20
51.0;111.0;7.38365798e+19
51.0;117.0;5.5594467928e+19
51.0;123.0;4.533328e+19
51.0;129.0;4.533328e+19
51.0;135.0;6.9276051832e+19
51.0;141.0;4.5464066512799996e+20
51.0;147.0;1.17976461204e+21
51.0;153.0;1.17406395208e+21
51.0;159.0;9.60859269576e+20
51.0;165.0;1.185465272e+21
51.0;171.0;1.180904744032e+21
51.0;177.0;1.180904744032e+21
57.0;-177.0;1.185465272e+21
57.0;-171.0;1.184325140008e+21
57.0;-165.0;1.1330192003680001e+21
57.0;-159.0;7.78438150856e+20
57.0;-153.0;9.505980816480001e+20
57.0;-147.0;1.177484348056e+21
57.0;-141.0;1.131879068376e+21
57.0;-135.0;6.6100455568e+20
57.0;-129.0;1.10320803544e+20
57.0;-123.0;5.9014863904e+19
57.0;-117.0;5.5594467928e+19
57.0;-111.0;1.1944185948e+20
57.0;-105.0;1.4794515928e+20
57.0;-99.0;1.308431794e+20
57.0;-93.0;3.9307353756e+20
57.0;-87.0;8.023809226880001e+20
57.0;-81.0;1.0589106208880001e+21
57.0;-75.0;2.02671494896e+20
57.0;-69.0;2.3231492668799995e+20
57.0;-63.0;4.17016309392e+20
57.0;-57.0;1.11705735248e+21
57.0;-51.0;1.185465272e+21
57.0;-45.0;1.180904744032e+21
57.0;-39.0;1.185465272e+21
57.0;-33.0;1.185465272e+21
57.0;-27.0;1.185465272e+21
57.0;-21.0;1.185465272e+21
57.0;-15.0;1.185465272e+21
57.0;-9.0;1.05435009292e+21
57.0;-3.0;7.41953927112e+20
57.0;3.0;1.164942896144e+21
57.0;9.0;6.7810653556e+20
57.0;15.0;5.3102950859200004e+20
57.0;21.0;7.4651445508e+20
57.0;27.0;1.63907007168e+20
57.0;33.0;5.673459992e+19
57.0;39.0;7.2696447808e+19
57.0;45.0;5.5594467928e+19
57.0;51.0;6.5855655856e+19
57.0;57.0;6.1295127888e+19
57.0;63.0;5.103393996e+19
57.0;69.0;5.7874731912000004e+19
57.0;75.0;5.5594467928e+19
57.0;81.0;6.1295127888e+19
57.0;87.0;4.7613543984e+19
57.0;93.0;5.2174071952e+19
57.0;99.0;5.2174071952e+19
57.0;105.0;5.5594467928e+19
57.0;111.0;9.207869167199999e+19
57.0;117.0;4.6473411992e+19
57.0;123.0;4.533328e+19
57.0;129.0;4.533328e+19
57.0;135.0;1.3996423533600001e+20
57.0;141.0;8.308842224880001e+20
57.0;147.0;1.0703119408080001e+21
57.0;153.0;1.0463691689759999e+21
57.0;159.0;3.61149841784e+20
57.0;165.0;1.0509296969440001e+21
57.0;171.0;1.184325140008e+21
57.0;177.0;1.185465272e+21
63.0;-177.0;1.052069828936e+21
