latitude;longitude;heat_capacity_J_per_K
-15.0;-27.0;5.92732636e+18
-15.0;-21.0;5.92732636e+18
-15.0;-15.0;5.92732636e+18
-15.0;-9.0;5.92732636e+18
-15.0;-3.0;5.92732636e+18
-15.0;3.0;5.92732636e+18
-15.0;9.0;5.87973774932e+18
-15.0;15.0;2.51192837812e+18
-15.0;21.0;2.266664e+18
-15.0;27.0;2.30693128596e+18
-15.0;33.0;2.42041181912e+18
-15.0;39.0;3.50396787768e+18
-15.0;45.0;4.99019679584e+18
-15.0;51.0;4.924304873359999e+18
-15.0;57.0;5.92732636e+18
-15.0;63.0;5.92732636e+18
-15.0;69.0;5.92732636e+18
-15.0;75.0;5.92732636e+18
-15.0;81.0;5.92732636e+18
-15.0;87.0;5.92732636e+18
-15.0;93.0;5.92732636e+18
-15.0;99.0;5.92732636e+18
-15.0;105.0;5.92732636e+18
-15.0;111.0;5.92732636e+18
-15.0;117.0;5.92732636e+18
-15.0;123.0;5.15492660204e+18
-15.0;129.0;3.35754138328e+18
-15.0;135.0;3.0537064074e+18
-15.0;141.0;4.26538564856e+18
-15.0;147.0;5.3599236942e+18
-15.0;153.0;5.92732636e+18
-15.0;159.0;5.92732636e+18
-15.0;165.0;5.86143443752e+18
-15.0;171.0;5.90170172348e+18
-15.0;177.0;5.80652450212e+18
-9.0;-177.0;5.92732636e+18
-9.0;-171.0;5.92732636e+18
-9.0;-165.0;5.92732636e+18
-9.0;-159.0;5.92732636e+18
-9.0;-153.0;5.92732636e+18
-9.0;-147.0;5.92732636e+18
-9.0;-141.0;5.92000503528e+18
-9.0;-135.0;5.92732636e+18
-9.0;-129.0;5.92732636e+18
-9.0;-123.0;5.92732636e+18
-9.0;-117.0;5.92732636e+18
-9.0;-111.0;5.92732636e+18
-9.0;-105.0;5.92732636e+18
-9.0;-99.0;5.92732636e+18
-9.0;-93.0;5.92732636e+18
-9.0;-87.0;5.92732636e+18
-9.0;-81.0;5.39286965544e+18
-9.0;-75.0;2.34353790956e+18
-9.0;-69.0;2.266664e+18
-9.0;-63.0;2.266664e+18
-9.0;-57.0;2.266664e+18
-9.0;-51.0;2.266664e+18
-9.0;-45.0;2.266664e+18
-9.0;-39.0;2.45701844272e+18
-9.0;-33.0;5.55759946164e+18
-9.0;-27.0;5.92732636e+18
-9.0;-21.0;5.92732636e+18
-9.0;-15.0;5.92732636e+18
-9.0;-9.0;5.92732636e+18
-9.0;-3.0;5.92732636e+18
-9.0;3.0;5.92732636e+18
-9.0;9.0;5.92732636e+18
-9.0;15.0;3.02808177088e+18
-9.0;21.0;2.266664e+18
-9.0;27.0;2.39844784496e+18
-9.0;33.0;2.51558904048e+18
-9.0;39.0;3.63575172264e+18
-9.0;45.0;5.91634437292e+18
-9.0;51.0;5.92732636e+18
-9.0;57.0;5.92732636e+18
-9.0;63.0;5.92732636e+18
-9.0;69.0;5.92732636e+18
-9.0;75.0;5.92732636e+18
-9.0;81.0;5.92732636e+18
-9.0;87.0;5.92732636e+18
-9.0;93.0;5.92732636e+18
-9.0;99.0;5.92732636e+18
-9.0;105.0;5.6344733712e+18
-9.0;111.0;5.16956925148e+18
-9.0;117.0;5.60884873468e+18
-9.0;123.0;5.51001085096e+18
-9.0;129.0;5.74063257964e+18
-9.0;135.0;5.79554251504e+18
-9.0;141.0;4.30199227216e+18
-9.0;147.0;4.7559144048e+18
-9.0;153.0;5.76991787852e+18
-9.0;159.0;5.7076866184e+18
-9.0;165.0;5.91268371056e+18
-9.0;171.0;5.92732636e+18
-9.0;177.0;5.92732636e+18
-3.0;-177.0;5.92732636e+18
-3.0;-171.0;5.92732636e+18
-3.0;-165.0;5.92732636e+18
-3.0;-159.0;5.92732636e+18
-3.0;-153.0;5.92732636e+18
-3.0;-147.0;5.92732636e+18
-3.0;-141.0;5.92732636e+18
-3.0;-135.0;5.92732636e+18
-3.0;-129.0;5.92732636e+18
-3.0;-123.0;5.92732636e+18
-3.0;-117.0;5.92732636e+18
-3.0;-111.0;5.92732636e+18
-3.0;-105.0;5.92732636e+18
-3.0;-99.0;5.92732636e+18
-3.0;-93.0;5.8724164246e+18
-3.0;-87.0;5.92366569764e+18
-3.0;-81.0;4.280028298e+18
-3.0;-75.0;2.27032466236e+18
-3.0;-69.0;2.30693128596e+18
-3.0;-63.0;2.37282320844e+18
-3.0;-57.0;2.3398772472e+18
-3.0;-51.0;2.49362506632e+18
-3.0;-45.0;3.32093475968e+18
-3.0;-39.0;4.53993532556e+18
-3.0;-33.0;5.86143443752e+18
-3.0;-27.0;5.92732636e+18
-3.0;-21.0;5.92732636e+18
-3.0;-15.0;5.92732636e+18
-3.0;-9.0;5.92732636e+18
-3.0;-3.0;5.92732636e+18
-3.0;3.0;5.92732636e+18
-3.0;9.0;4.96457215932e+18
-3.0;15.0;2.3215739354e+18
-3.0;21.0;2.28862797416e+18
-3.0;27.0;2.42773314384e+18
-3.0;33.0;2.80844202928e+18
-3.0;39.0;3.21111488888e+18
-3.0;45.0;5.87973774932e+18
-3.0;51.0;5.92732636e+18
-3.0;57.0;5.92366569764e+18
-3.0;63.0;5.92732636e+18
-3.0;69.0;5.92732636e+18
-3.0;75.0;5.92732636e+18
-3.0;81.0;5.92732636e+18
-3.0;87.0;5.92732636e+18
-3.0;93.0;5.92732636e+18
-3.0;99.0;5.42215495432e+18
-3.0;105.0;4.21413637552e+18
-3.0;111.0;4.55091731264e+18
-3.0;117.0;4.5179713514e+18
-3.0;123.0;5.045106731240001e+18
-3.0;129.0;5.49170753916e+18
-3.0;135.0;4.44109744184e+18
-3.0;141.0;3.90298007492e+18
-3.0;147.0;5.44411892848e+18
-3.0;153.0;5.64179469592e+18
-3.0;159.0;5.92732636e+18
-3.0;165.0;5.92732636e+18
-3.0;171.0;5.92732636e+18
-3.0;177.0;5.92732636e+18
3.0;-177.0;5.92732636e+18
3.0;-171.0;5.92732636e+18
3.0;-165.0;5.92732636e+18
3.0;-159.0;5.92366569764e+18
3.0;-153.0;5.92732636e+18
3.0;-147.0;5.92732636e+18
3.0;-141.0;5.92732636e+18
3.0;-135.0;5.92732636e+18
3.0;-129.0;5.92732636e+18
3.0;-123.0;5.92732636e+18
3.0;-117.0;5.92732636e+18
3.0;-111.0;5.92732636e+18
3.0;-105.0;5.92732636e+18
3.0;-99.0;5.92732636e+18
3.0;-93.0;5.92366569764e+18
3.0;-87.0;5.92732636e+18
3.0;-81.0;5.60152740996e+18
3.0;-75.0;2.47532175452e+18
3.0;-69.0;2.266664e+18
3.0;-63.0;2.266664e+18
3.0;-57.0;2.3032706236e+18
3.0;-51.0;4.21047571316e+18
3.0;-45.0;5.92732636e+18
3.0;-39.0;5.92732636e+18
3.0;-33.0;5.92732636e+18
3.0;-27.0;5.92732636e+18
3.0;-21.0;5.92732636e+18
3.0;-15.0;5.92732636e+18
3.0;-9.0;5.44411892848e+18
3.0;-3.0;5.38920899308e+18
3.0;3.0;5.7992031774e+18
3.0;9.0;3.88101610076e+18
3.0;15.0;2.27032466236e+18
3.0;21.0;2.31059194832e+18
3.0;27.0;2.27032466236e+18
3.0;33.0;2.3764838708e+18
3.0;39.0;2.3215739354e+18
3.0;45.0;3.38682668216e+18
3.0;51.0;5.8541131128e+18
3.0;57.0;5.92732636e+18
3.0;63.0;5.92732636e+18
3.0;69.0;5.92732636e+18
3.0;75.0;5.92732636e+18
3.0;81.0;5.92366569764e+18
3.0;87.0;5.92732636e+18
3.0;93.0;5.85045245044e+18
3.0;99.0;4.10797716708e+18
3.0;105.0;5.09269534192e+18
3.0;111.0;4.62413055984e+18
3.0;117.0;3.61744841084e+18
3.0;123.0;5.58322409816e+18
3.0;129.0;5.7625965538e+18
3.0;135.0;5.92732636e+18
3.0;141.0;5.92732636e+18
3.0;147.0;5.92732636e+18
3.0;153.0;5.92732636e+18
3.0;159.0;5.92732636e+18
3.0;165.0;5.92732636e+18
3.0;171.0;5.92366569764e+18
3.0;177.0;5.92732636e+18
9.0;-177.0;5.92732636e+18
9.0;-171.0;5.92732636e+18
9.0;-165.0;5.92732636e+18
9.0;-159.0;5.92732636e+18
9.0;-153.0;5.92732636e+18
9.0;-147.0;5.92732636e+18
9.0;-141.0;5.92732636e+18
9.0;-135.0;5.92732636e+18
9.0;-129.0;5.92732636e+18
9.0;-123.0;5.92732636e+18
9.0;-117.0;5.92732636e+18
9.0;-111.0;5.92732636e+18
9.0;-105.0;5.92732636e+18
9.0;-99.0;5.92732636e+18
9.0;-93.0;5.92732636e+18
9.0;-87.0;5.53929614984e+18
9.0;-81.0;5.16590858912e+18
9.0;-75.0;3.3831660198e+18
9.0;-69.0;2.95486852368e+18
9.0;-63.0;3.48200390352e+18
9.0;-57.0;5.53929614984e+18
9.0;-51.0;5.92732636e+18
9.0;-45.0;5.92732636e+18
9.0;-39.0;5.92732636e+18
9.0;-33.0;5.92732636e+18
9.0;-27.0;5.92732636e+18
9.0;-21.0;5.92732636e+18
9.0;-15.0;4.9755541464e+18
9.0;-9.0;2.38014453316e+18
9.0;-3.0;2.31791327304e+18
9.0;3.0;2.44237579328e+18
9.0;9.0;2.27764598708e+18
9.0;15.0;2.27032466236e+18
9.0;21.0;2.266664e+18
9.0;27.0;2.266664e+18
9.0;33.0;2.27032466236e+18
9.0;39.0;2.3032706236e+18
9.0;45.0;2.86335196468e+18
9.0;51.0;4.65707652108e+18
9.0;57.0;5.92732636e+18
9.0;63.0;5.92732636e+18
9.0;69.0;5.92732636e+18
9.0;75.0;5.22447918688e+18
9.0;81.0;4.91698354864e+18
9.0;87.0;5.92732636e+18
9.0;93.0;5.89438039876e+18
9.0;99.0;5.16956925148e+18
9.0;105.0;4.93528686044e+18
9.0;111.0;5.82116715156e+18
9.0;117.0;5.71134728076e+18
9.0;123.0;4.81814566492e+18
9.0;129.0;5.82116715156e+18
9.0;135.0;5.92366569764e+18
9.0;141.0;5.92732636e+18
9.0;147.0;5.92732636e+18
9.0;153.0;5.92732636e+18
9.0;159.0;5.92366569764e+18
9.0;165.0;5.92732636e+18
9.0;171.0;5.92732636e+18
9.0;177.0;5.92732636e+18
15.0;-177.0;5.92732636e+18
15.0;-171.0;5.92732636e+18
15.0;-165.0;5.92732636e+18
15.0;-159.0;5.92732636e+18
15.0;-153.0;5.92732636e+18
15.0;-147.0;5.92732636e+18
15.0;-141.0;5.92732636e+18
15.0;-135.0;5.92732636e+18
15.0;-129.0;5.92732636e+18
15.0;-123.0;5.92732636e+18
15.0;-117.0;5.92732636e+18
15.0;-111.0;5.92732636e+18
15.0;-105.0;5.92366569764e+18
15.0;-99.0;5.0487673936e+18
15.0;-93.0;4.16288710248e+18
15.0;-87.0;3.62843039792e+18
15.0;-81.0;5.744293242e+18
15.0;-75.0;5.90170172348e+18
15.0;-69.0;5.86509509988e+18
15.0;-63.0;5.87607708696e+18
15.0;-57.0;5.92366569764e+18
15.0;-51.0;5.92732636e+18
15.0;-45.0;5.92732636e+18
15.0;-39.0;5.92732636e+18
15.0;-33.0;5.92732636e+18
15.0;-27.0;5.9090230482e+18
15.0;-21.0;5.9090230482e+18
15.0;-15.0;3.1415623040399995e+18
15.0;-9.0;2.27032466236e+18
15.0;-3.0;2.29594929888e+18
15.0;3.0;2.27032466236e+18
15.0;9.0;2.266664e+18
15.0;15.0;2.36916254608e+18
15.0;21.0;2.266664e+18
15.0;27.0;2.266664e+18
15.0;33.0;2.266664e+18
15.0;39.0;3.19647223944e+18
15.0;45.0;3.2147755512399995e+18
15.0;51.0;4.280028298e+18
15.0;57.0;5.76991787852e+18
15.0;63.0;5.92732636e+18
15.0;69.0;5.92732636e+18
15.0;75.0;3.5295925142e+18
15.0;81.0;4.1152984918e+18
15.0;87.0;5.92732636e+18
15.0;93.0;5.55759946164e+18
15.0;99.0;3.45271860464e+18
15.0;105.0;2.49362506632e+18
15.0;111.0;5.47706488972e+18
15.0;117.0;5.91268371056e+18
15.0;123.0;4.906001561559999e+18
15.0;129.0;5.92732636e+18
15.0;135.0;5.92732636e+18
15.0;141.0;5.92732636e+18
15.0;147.0;5.92000503528e+18
15.0;153.0;5.92732636e+18
15.0;159.0;5.92732636e+18
15.0;165.0;5.92732636e+18
15.0;171.0;5.92732636e+18
15.0;177.0;5.92732636e+18
21.0;-177.0;5.92732636e+18
21.0;-171.0;5.92732636e+18
21.0;-165.0;5.92732636e+18
21.0;-159.0;5.86875576224e+18
21.0;-153.0;5.835809801e+18
21.0;-147.0;5.92732636e+18
21.0;-141.0;5.92732636e+18
21.0;-135.0;5.92732636e+18
21.0;-129.0;5.92732636e+18
21.0;-123.0;5.92732636e+18
21.0;-117.0;5.92732636e+18
21.0;-111.0;5.83947046336e+18
21.0;-105.0;3.92494404908e+18
21.0;-99.0;2.9255832248e+18
21.0;-93.0;5.43679760376e+18
21.0;-87.0;5.00117878292e+18
21.0;-81.0;5.37456634364e+18
21.0;-75.0;5.21715786216e+18
21.0;-69.0;5.41849429196e+18
21.0;-63.0;5.9090230482e+18
21.0;-57.0;5.92732636e+18
21.0;-51.0;5.92732636e+18
21.0;-45.0;5.92732636e+18
21.0;-39.0;5.92732636e+18
21.0;-33.0;5.92732636e+18
21.0;-27.0;5.92732636e+18
21.0;-21.0;5.92732636e+18
21.0;-15.0;3.2550428372e+18
21.0;-9.0;2.266664e+18
21.0;-3.0;2.266664e+18
21.0;3.0;2.266664e+18
21.0;9.0;2.266664e+18
21.0;15.0;2.266664e+18
21.0;21.0;2.266664e+18
21.0;27.0;2.266664e+18
21.0;33.0;2.34719857192e+18
21.0;39.0;3.98351464684e+18
21.0;45.0;2.266664e+18
21.0;51.0;2.27032466236e+18
21.0;57.0;3.2587034995600005e+18
21.0;63.0;5.92732636e+18
21.0;69.0;5.0487673936e+18
21.0;75.0;2.58148096296e+18
21.0;81.0;2.27764598708e+18
21.0;87.0;3.86637345132e+18
21.0;93.0;3.59914509904e+18
21.0;99.0;2.266664e+18
21.0;105.0;2.8523699776e+18
21.0;111.0;4.15556577776e+18
21.0;117.0;5.53929614984e+18
21.0;123.0;5.64179469592e+18
21.0;129.0;5.92732636e+18
21.0;135.0;5.92732636e+18
21.0;141.0;5.92732636e+18
21.0;147.0;5.92732636e+18
21.0;153.0;5.92732636e+18
21.0;159.0;5.92732636e+18
21.0;165.0;5.92732636e+18
21.0;171.0;5.92732636e+18
21.0;177.0;5.92732636e+18
27.0;-177.0;5.92732636e+18
27.0;-171.0;5.92732636e+18
27.0;-165.0;5.92732636e+18
27.0;-159.0;5.92732636e+18
27.0;-153.0;5.92732636e+18
27.0;-147.0;5.92732636e+18
27.0;-141.0;5.92732636e+18
27.0;-135.0;5.92732636e+18
27.0;-129.0;5.92732636e+18
27.0;-123.0;5.92732636e+18
27.0;-117.0;5.74063257964e+18
27.0;-111.0;3.9505686856e+18
27.0;-105.0;2.3032706236e+18
27.0;-99.0;2.91460123772e+18
27.0;-93.0;5.5795634358e+18
27.0;-87.0;5.86143443752e+18
27.0;-81.0;4.979214808759999e+18
27.0;-75.0;5.87973774932e+18
27.0;-69.0;5.92732636e+18
27.0;-63.0;5.92732636e+18
27.0;-57.0;5.92732636e+18
27.0;-51.0;5.92732636e+18
27.0;-45.0;5.92732636e+18
27.0;-39.0;5.92732636e+18
27.0;-33.0;5.92732636e+18
27.0;-27.0;5.92732636e+18
27.0;-21.0;5.92732636e+18
27.0;-15.0;4.94260818516e+18
27.0;-9.0;2.53023168992e+18
27.0;-3.0;2.266664e+18
27.0;3.0;2.266664e+18
27.0;9.0;2.266664e+18
27.0;15.0;2.266664e+18
27.0;21.0;2.266664e+18
27.0;27.0;2.266664e+18
27.0;33.0;2.9621898484e+18
27.0;39.0;2.54487433936e+18
27.0;45.0;2.27032466236e+18
27.0;51.0;4.02012127044e+18
27.0;57.0;3.3099527726e+18
27.0;63.0;3.0354030956e+18
27.0;69.0;2.43505446856e+18
27.0;75.0;2.27032466236e+18
27.0;81.0;2.27032466236e+18
27.0;87.0;2.29228863652e+18
27.0;93.0;2.27764598708e+18
27.0;99.0;2.27032466236e+18
27.0;105.0;2.27032466236e+18
27.0;111.0;2.28130664944e+18
27.0;117.0;2.55585632644e+18
27.0;123.0;5.378227006e+18
27.0;129.0;5.90170172348e+18
27.0;135.0;5.92732636e+18
27.0;141.0;5.92732636e+18
27.0;147.0;5.92732636e+18
27.0;153.0;5.92732636e+18
27.0;159.0;5.92732636e+18
27.0;165.0;5.92732636e+18
27.0;171.0;5.92732636e+18
27.0;177.0;5.92732636e+18
33.0;-177.0;5.92732636e+18
33.0;-171.0;5.92732636e+18
33.0;-165.0;5.92732636e+18
33.0;-159.0;5.92732636e+18
33.0;-153.0;5.92732636e+18
33.0;-147.0;5.92732636e+18
33.0;-141.0;5.92732636e+18
33.0;-135.0;5.92732636e+18
33.0;-129.0;5.92732636e+18
33.0;-123.0;5.78456052796e+18
33.0;-117.0;3.70164364512e+18
33.0;-111.0;2.4130904944e+18
33.0;-105.0;2.27032466236e+18
33.0;-99.0;2.27398532472e+18
33.0;-93.0;2.28862797416e+18
33.0;-87.0;2.42041181912e+18
33.0;-81.0;3.27700681136e+18
33.0;-75.0;5.66375867008e+18
33.0;-69.0;5.92732636e+18
33.0;-63.0;5.92732636e+18
33.0;-57.0;5.92732636e+18
33.0;-51.0;5.92732636e+18
33.0;-45.0;5.92732636e+18
33.0;-39.0;5.92732636e+18
33.0;-33.0;5.92732636e+18
33.0;-27.0;5.92732636e+18
33.0;-21.0;5.92732636e+18
33.0;-15.0;5.92000503528e+18
33.0;-9.0;4.6094879104e+18
33.0;-3.0;2.64005156072e+18
33.0;3.0;2.266664e+18
33.0;9.0;2.63639089836e+18
33.0;15.0;4.6827011576e+18
33.0;21.0;4.777878378959999e+18
33.0;27.0;5.00483944528e+18
33.0;33.0;4.7559144048e+18
33.0;39.0;2.266664e+18
33.0;45.0;2.31059194832e+18
33.0;51.0;2.29228863652e+18
33.0;57.0;2.266664e+18
33.0;63.0;2.266664e+18
33.0;69.0;2.266664e+18
33.0;75.0;2.27032466236e+18
33.0;81.0;2.31059194832e+18
33.0;87.0;2.358180559e+18
33.0;93.0;2.3215739354e+18
33.0;99.0;2.27398532472e+18
33.0;105.0;2.266664e+18
33.0;111.0;2.266664e+18
33.0;117.0;2.43505446856e+18
33.0;123.0;5.4514402532e+18
33.0;129.0;5.07439203012e+18
33.0;135.0;4.94992950988e+18
33.0;141.0;5.67474065716e+18
33.0;147.0;5.92732636e+18
33.0;153.0;5.92732636e+18
33.0;159.0;5.92732636e+18
33.0;165.0;5.92732636e+18
33.0;171.0;5.92732636e+18
33.0;177.0;5.92732636e+18
39.0;-177.0;5.92732636e+18
39.0;-171.0;5.92732636e+18
39.0;-165.0;5.92732636e+18
39.0;-159.0;5.92732636e+18
39.0;-153.0;5.92732636e+18
39.0;-147.0;5.92732636e+18
39.0;-141.0;5.92732636e+18
39.0;-135.0;5.92732636e+18
39.0;-129.0;5.92732636e+18
39.0;-123.0;3.94690802324e+18
39.0;-117.0;2.2849673118e+18
39.0;-111.0;2.31059194832e+18
39.0;-105.0;2.27032466236e+18
39.0;-99.0;2.266664e+18
39.0;-93.0;2.266664e+18
39.0;-87.0;2.30693128596e+18
39.0;-81.0;2.38380519552e+18
39.0;-75.0;3.92860471144e+18
39.0;-69.0;5.835809801e+18
39.0;-63.0;5.92732636e+18
39.0;-57.0;5.92732636e+18
39.0;-51.0;5.92732636e+18
39.0;-45.0;5.92732636e+18
39.0;-39.0;5.92732636e+18
39.0;-33.0;5.92732636e+18
39.0;-27.0;5.90536238584e+18
39.0;-21.0;5.92732636e+18
39.0;-15.0;5.92732636e+18
39.0;-9.0;4.44109744184e+18
39.0;-3.0;2.88531593884e+18
39.0;3.0;5.18787256328e+18
39.0;9.0;5.14394461496e+18
39.0;15.0;4.8840375874e+18
39.0;21.0;4.29101028508e+18
39.0;27.0;3.99449663392e+18
39.0;33.0;2.81210269164e+18
39.0;39.0;2.78647805512e+18
39.0;45.0;2.3764838708e+18
39.0;51.0;4.554577975e+18
39.0;57.0;2.31059194832e+18
39.0;63.0;2.27032466236e+18
39.0;69.0;2.27764598708e+18
39.0;75.0;2.27764598708e+18
39.0;81.0;2.266664e+18
39.0;87.0;2.2849673118e+18
39.0;93.0;2.28130664944e+18
39.0;99.0;2.3215739354e+18
39.0;105.0;2.266664e+18
39.0;111.0;2.27398532472e+18
39.0;117.0;2.65469421016e+18
39.0;123.0;4.22877902496e+18
39.0;129.0;4.25440366148e+18
39.0;135.0;5.75893589144e+18
39.0;141.0;4.80350301548e+18
39.0;147.0;5.92732636e+18
39.0;153.0;5.92732636e+18
39.0;159.0;5.92732636e+18
39.0;165.0;5.92732636e+18
39.0;171.0;5.92732636e+18
39.0;177.0;5.92732636e+18
45.0;-177.0;5.92732636e+18
45.0;-171.0;5.92732636e+18
45.0;-165.0;5.92732636e+18
45.0;-159.0;5.92732636e+18
45.0;-153.0;5.92732636e+18
45.0;-147.0;5.92732636e+18
45.0;-141.0;5.92732636e+18
45.0;-135.0;5.92732636e+18
45.0;-129.0;5.92732636e+18
45.0;-123.0;3.41611198104e+18
45.0;-117.0;2.28130664944e+18
45.0;-111.0;2.27764598708e+18
45.0;-105.0;2.28862797416e+18
45.0;-99.0;2.3032706236e+18
45.0;-93.0;2.44237579328e+18
45.0;-87.0;3.5808417872399995e+18
45.0;-81.0;3.2587034995600005e+18
45.0;-75.0;2.48996440396e+18
45.0;-69.0;3.4344152928399995e+18
45.0;-63.0;4.906001561559999e+18
45.0;-57.0;5.66009800772e+18
45.0;-51.0;5.81018516448e+18
45.0;-45.0;5.92732636e+18
45.0;-39.0;5.92732636e+18
45.0;-33.0;5.92732636e+18
45.0;-27.0;5.92732636e+18
45.0;-21.0;5.92732636e+18
45.0;-15.0;5.92732636e+18
45.0;-9.0;5.46608290264e+18
45.0;-3.0;4.26904631092e+18
45.0;3.0;2.65469421016e+18
45.0;9.0;3.1452229664e+18
45.0;15.0;3.27700681136e+18
45.0;21.0;2.3215739354e+18
45.0;27.0;2.7974600422e+18
45.0;33.0;4.613148572759999e+18
45.0;39.0;3.80048152884e+18
45.0;45.0;2.5046070534e+18
45.0;51.0;4.09699518e+18
45.0;57.0;2.65835487252e+18
45.0;63.0;2.65835487252e+18
45.0;69.0;2.27032466236e+18
45.0;75.0;2.51558904048e+18
45.0;81.0;2.36916254608e+18
45.0;87.0;2.29594929888e+18
45.0;93.0;2.28130664944e+18
45.0;99.0;2.27398532472e+18
45.0;105.0;2.266664e+18
45.0;111.0;2.266664e+18
45.0;117.0;2.28130664944e+18
45.0;123.0;2.27398532472e+18
45.0;129.0;2.40210850732e+18
45.0;135.0;3.4783432411600005e+18
45.0;141.0;4.91698354864e+18
45.0;147.0;5.7259899302e+18
45.0;153.0;5.91268371056e+18
45.0;159.0;5.92732636e+18
45.0;165.0;5.92732636e+18
45.0;171.0;5.92732636e+18
45.0;177.0;5.92732636e+18
51.0;-177.0;5.88339841168e+18
51.0;-171.0;5.8907197364e+18
51.0;-165.0;5.88339841168e+18
51.0;-159.0;5.92732636e+18
51.0;-153.0;5.92732636e+18
51.0;-147.0;5.92732636e+18
51.0;-141.0;5.92732636e+18
51.0;-135.0;5.84313112572e+18
51.0;-129.0;4.84377030144e+18
51.0;-123.0;2.62174824892e+18
51.0;-117.0;2.30693128596e+18
51.0;-111.0;2.27032466236e+18
51.0;-105.0;2.31059194832e+18
51.0;-99.0;2.82674534108e+18
51.0;-93.0;2.50826771576e+18
51.0;-87.0;2.60344493712e+18
51.0;-81.0;2.99147514728e+18
51.0;-75.0;2.42041181912e+18
51.0;-69.0;2.64737288544e+18
51.0;-63.0;3.4197726434e+18
51.0;-57.0;3.90298007492e+18
51.0;-51.0;5.86509509988e+18
51.0;-45.0;5.92732636e+18
51.0;-39.0;5.92732636e+18
51.0;-33.0;5.92732636e+18
51.0;-27.0;5.92732636e+18
51.0;-21.0;5.92732636e+18
51.0;-15.0;5.92732636e+18
51.0;-9.0;5.14760527732e+18
51.0;-3.0;4.06770988112e+18
51.0;3.0;3.59914509904e+18
51.0;9.0;2.40210850732e+18
51.0;15.0;2.29228863652e+18
51.0;21.0;2.27764598708e+18
51.0;27.0;2.27032466236e+18
51.0;33.0;2.31425261068e+18
51.0;39.0;2.266664e+18
51.0;45.0;2.3215739354e+18
51.0;51.0;2.30693128596e+18
51.0;57.0;2.27032466236e+18
51.0;63.0;2.29960996124e+18
51.0;69.0;2.29960996124e+18
51.0;75.0;2.29594929888e+18
51.0;81.0;2.3215739354e+18
51.0;87.0;2.2849673118e+18
51.0;93.0;2.358180559e+18
51.0;99.0;2.31425261068e+18
51.0;105.0;2.4863037416e+18
51.0;111.0;2.358180559e+18
51.0;117.0;2.29960996124e+18
51.0;123.0;2.266664e+18
51.0;129.0;2.266664e+18
51.0;135.0;2.34353790956e+18
51.0;141.0;3.5808417872399995e+18
51.0;147.0;5.9090230482e+18
51.0;153.0;5.8907197364e+18
51.0;159.0;5.20617587508e+18
51.0;165.0;5.92732636e+18
51.0;171.0;5.91268371056e+18
51.0;177.0;5.91268371056e+18
57.0;-177.0;5.92732636e+18
57.0;-171.0;5.92366569764e+18
57.0;-165.0;5.75893589144e+18
57.0;-159.0;4.620469897480001e+18
57.0;-153.0;5.17322991384e+18
57.0;-147.0;5.90170172348e+18
57.0;-141.0;5.75527522908e+18
57.0;-135.0;4.2434216744e+18
57.0;-129.0;2.47532175452e+18
57.0;-123.0;2.31059194832e+18
57.0;-117.0;2.29960996124e+18
57.0;-111.0;2.5046070534e+18
57.0;-105.0;2.5961236124e+18
57.0;-99.0;2.541213677e+18
57.0;-93.0;3.3831660198e+18
57.0;-87.0;4.69734380704e+18
57.0;-81.0;5.52099283804e+18
57.0;-75.0;2.77183540568e+18
57.0;-69.0;2.86701262704e+18
57.0;-63.0;3.46003992936e+18
57.0;-57.0;5.7076866184e+18
57.0;-51.0;5.92732636e+18
57.0;-45.0;5.91268371056e+18
57.0;-39.0;5.92732636e+18
57.0;-33.0;5.92732636e+18
57.0;-27.0;5.92732636e+18
57.0;-21.0;5.92732636e+18
57.0;-15.0;5.92732636e+18
57.0;-9.0;5.5063501886e+18
57.0;-3.0;4.50332870196e+18
57.0;3.0;5.86143443752e+18
57.0;9.0;4.2983316098e+18
57.0;15.0;3.82610616536e+18
57.0;21.0;4.5179713514e+18
57.0;27.0;2.64737288544e+18
57.0;33.0;2.3032706236e+18
57.0;39.0;2.35451989664e+18
57.0;45.0;2.29960996124e+18
57.0;51.0;2.33255592248e+18
57.0;57.0;2.31791327304e+18
57.0;63.0;2.2849673118e+18
57.0;69.0;2.30693128596e+18
57.0;75.0;2.29960996124e+18
57.0;81.0;2.31791327304e+18
57.0;87.0;2.27398532472e+18
57.0;93.0;2.28862797416e+18
57.0;99.0;2.28862797416e+18
57.0;105.0;2.29960996124e+18
57.0;111.0;2.41675115676e+18
57.0;117.0;2.27032466236e+18
57.0;123.0;2.266664e+18
57.0;129.0;2.266664e+18
57.0;135.0;2.57049897588e+18
57.0;141.0;4.78886036604e+18
57.0;147.0;5.55759946164e+18
57.0;153.0;5.48072555208e+18
57.0;159.0;3.28066747372e+18
57.0;165.0;5.49536820152e+18
57.0;171.0;5.92366569764e+18
57.0;177.0;5.92732636e+18
63.0;-177.0;5.49902886388e+18
63.0;-171.0;5.47340422736e+18
63.0;-165.0;4.15922644012e+18
63.0;-159.0;2.43871513092e+18
63.0;-153.0;2.40576916968e+18
63.0;-147.0;2.52657102756e+18
63.0;-141.0;2.28862797416e+18
63.0;-135.0;2.28862797416e+18
63.0;-129.0;2.28130664944e+18
63.0;-123.0;2.52657102756e+18
63.0;-117.0;2.75719275624e+18
63.0;-111.0;2.7059434832e+18
63.0;-105.0;2.48996440396e+18
