latitude,longitude,heat_capacity_J_per_K
-15.0,-21.0,5.92732636e+16
-15.0,-15.0,5.92732636e+16
-15.0,-9.0,5.92732636e+16
-15.0,-3.0,5.92732636e+16
-15.0,3.0,5.92732636e+16
-15.0,9.0,5.87973774932e+16
-15.0,15.0,2.51192837812e+16
-15.0,21.0,2.266664e+16
-15.0,27.0,2.3069312859600004e+16
-15.0,33.0,2.42041181912e+16
-15.0,39.0,3.50396787768e+16
-15.0,45.0,4.990196795840001e+16
-15.0,51.0,4.92430487336e+16
-15.0,57.0,5.92732636e+16
-15.0,63.0,5.92732636e+16
-15.0,69.0,5.92732636e+16
-15.0,75.0,5.92732636e+16
-15.0,81.0,5.92732636e+16
-15.0,87.0,5.92732636e+16
-15.0,93.0,5.92732636e+16
-15.0,99.0,5.92732636e+16
-15.0,105.0,5.92732636e+16
-15.0,111.0,5.92732636e+16
-15.0,117.0,5.92732636e+16
-15.0,123.0,5.15492660204e+16
-15.0,129.0,3.3575413832800004e+16
-15.0,135.0,3.0537064074e+16
-15.0,141.0,4.26538564856e+16
-15.0,147.0,5.3599236942e+16
-15.0,153.0,5.92732636e+16
-15.0,159.0,5.92732636e+16
-15.0,165.0,5.86143443752e+16
-15.0,171.0,5.90170172348e+16
-15.0,177.0,5.806524502120001e+16
-9.0,-177.0,5.92732636e+16
-9.0,-171.0,5.92732636e+16
-9.0,-165.0,5.92732636e+16
-9.0,-159.0,5.92732636e+16
-9.0,-153.0,5.92732636e+16
-9.0,-147.0,5.92732636e+16
-9.0,-141.0,5.92000503528e+16
-9.0,-135.0,5.92732636e+16
-9.0,-129.0,5.92732636e+16
-9.0,-123.0,5.92732636e+16
-9.0,-117.0,5.92732636e+16
-9.0,-111.0,5.92732636e+16
-9.0,-105.0,5.92732636e+16
-9.0,-99.0,5.92732636e+16
-9.0,-93.0,5.92732636e+16
-9.0,-87.0,5.92732636e+16
-9.0,-81.0,5.392869655440001e+16
-9.0,-75.0,2.3435379095600004e+16
-9.0,-69.0,2.266664e+16
-9.0,-63.0,2.266664e+16
-9.0,-57.0,2.266664e+16
-9.0,-51.0,2.266664e+16
-9.0,-45.0,2.266664e+16
-9.0,-39.0,2.45701844272e+16
-9.0,-33.0,5.55759946164e+16
-9.0,-27.0,5.92732636e+16
-9.0,-21.0,5.92732636e+16
-9.0,-15.0,5.92732636e+16
-9.0,-9.0,5.92732636e+16
-9.0,-3.0,5.92732636e+16
-9.0,3.0,5.92732636e+16
-9.0,9.0,5.92732636e+16
-9.0,15.0,3.02808177088e+16
-9.0,21.0,2.266664e+16
-9.0,27.0,2.3984478449600004e+16
-9.0,33.0,2.51558904048e+16
-9.0,39.0,3.63575172264e+16
-9.0,45.0,5.91634437292e+16
-9.0,51.0,5.92732636e+16
-9.0,57.0,5.92732636e+16
-9.0,63.0,5.92732636e+16
-9.0,69.0,5.92732636e+16
-9.0,75.0,5.92732636e+16
-9.0,81.0,5.92732636e+16
-9.0,87.0,5.92732636e+16
-9.0,93.0,5.92732636e+16
-9.0,99.0,5.92732636e+16
-9.0,105.0,5.6344733712e+16
-9.0,111.0,5.169569251479999e+16
-9.0,117.0,5.608848734679999e+16
-9.0,123.0,5.510010850959999e+16
-9.0,129.0,5.74063257964e+16
-9.0,135.0,5.795542515040001e+16
-9.0,141.0,4.30199227216e+16
-9.0,147.0,4.7559144048e+16
-9.0,153.0,5.769917878520001e+16
-9.0,159.0,5.7076866184e+16
-9.0,165.0,5.91268371056e+16
-9.0,171.0,5.92732636e+16
-9.0,177.0,5.92732636e+16
-3.0,-177.0,5.92732636e+16
-3.0,-171.0,5.92732636e+16
-3.0,-165.0,5.92732636e+16
-3.0,-159.0,5.92732636e+16
-3.0,-153.0,5.92732636e+16
-3.0,-147.0,5.92732636e+16
-3.0,-141.0,5.92732636e+16
-3.0,-135.0,5.92732636e+16
-3.0,-129.0,5.92732636e+16
-3.0,-123.0,5.92732636e+16
-3.0,-117.0,5.92732636e+16
-3.0,-111.0,5.92732636e+16
-3.0,-105.0,5.92732636e+16
-3.0,-99.0,5.92732636e+16
-3.0,-93.0,5.8724164246e+16
-3.0,-87.0,5.923665697640001e+16
-3.0,-81.0,4.280028298e+16
-3.0,-75.0,2.2703246623600004e+16
-3.0,-69.0,2.3069312859600004e+16
-3.0,-63.0,2.37282320844e+16
-3.0,-57.0,2.3398772472e+16
-3.0,-51.0,2.49362506632e+16
-3.0,-45.0,3.320934759680001e+16
-3.0,-39.0,4.53993532556e+16
-3.0,-33.0,5.86143443752e+16
-3.0,-27.0,5.92732636e+16
-3.0,-21.0,5.92732636e+16
-3.0,-15.0,5.92732636e+16
-3.0,-9.0,5.92732636e+16
-3.0,-3.0,5.92732636e+16
-3.0,3.0,5.92732636e+16
-3.0,9.0,4.96457215932e+16
-3.0,15.0,2.3215739354e+16
-3.0,21.0,2.2886279741600004e+16
-3.0,27.0,2.42773314384e+16
-3.0,33.0,2.80844202928e+16
-3.0,39.0,3.21111488888e+16
-3.0,45.0,5.87973774932e+16
-3.0,51.0,5.92732636e+16
-3.0,57.0,5.923665697640001e+16
-3.0,63.0,5.92732636e+16
-3.0,69.0,5.92732636e+16
-3.0,75.0,5.92732636e+16
-3.0,81.0,5.92732636e+16
-3.0,87.0,5.92732636e+16
-3.0,93.0,5.92732636e+16
-3.0,99.0,5.42215495432e+16
-3.0,105.0,4.21413637552e+16
-3.0,111.0,4.55091731264e+16
-3.0,117.0,4.5179713514e+16
-3.0,123.0,5.04510673124e+16
-3.0,129.0,5.491707539159999e+16
-3.0,135.0,4.44109744184e+16
-3.0,141.0,3.90298007492e+16
-3.0,147.0,5.44411892848e+16
-3.0,153.0,5.64179469592e+16
-3.0,159.0,5.92732636e+16
-3.0,165.0,5.92732636e+16
-3.0,171.0,5.92732636e+16
-3.0,177.0,5.92732636e+16
3.0,-177.0,5.92732636e+16
3.0,-171.0,5.92732636e+16
3.0,-165.0,5.92732636e+16
3.0,-159.0,5.923665697640001e+16
3.0,-153.0,5.92732636e+16
3.0,-147.0,5.92732636e+16
3.0,-141.0,5.92732636e+16
3.0,-135.0,5.92732636e+16
3.0,-129.0,5.92732636e+16
3.0,-123.0,5.92732636e+16
3.0,-117.0,5.92732636e+16
3.0,-111.0,5.92732636e+16
3.0,-105.0,5.92732636e+16
3.0,-99.0,5.92732636e+16
3.0,-93.0,5.923665697640001e+16
3.0,-87.0,5.92732636e+16
3.0,-81.0,5.601527409959999e+16
3.0,-75.0,2.47532175452e+16
3.0,-69.0,2.266664e+16
3.0,-63.0,2.266664e+16
3.0,-57.0,2.3032706236e+16
3.0,-51.0,4.21047571316e+16
3.0,-45.0,5.92732636e+16
3.0,-39.0,5.92732636e+16
3.0,-33.0,5.92732636e+16
3.0,-27.0,5.92732636e+16
3.0,-21.0,5.92732636e+16
3.0,-15.0,5.92732636e+16
3.0,-9.0,5.44411892848e+16
3.0,-3.0,5.38920899308e+16
3.0,3.0,5.7992031774e+16
3.0,9.0,3.88101610076e+16
3.0,15.0,2.2703246623600004e+16
3.0,21.0,2.31059194832e+16
3.0,27.0,2.2703246623600004e+16
3.0,33.0,2.3764838708e+16
3.0,39.0,2.3215739354e+16
3.0,45.0,3.38682668216e+16
3.0,51.0,5.8541131128e+16
3.0,57.0,5.92732636e+16
3.0,63.0,5.92732636e+16
3.0,69.0,5.92732636e+16
3.0,75.0,5.92732636e+16
3.0,81.0,5.923665697640001e+16
3.0,87.0,5.92732636e+16
3.0,93.0,5.850452450440001e+16
3.0,99.0,4.10797716708e+16
3.0,105.0,5.09269534192e+16
3.0,111.0,4.62413055984e+16
3.0,117.0,3.61744841084e+16
3.0,123.0,5.583224098159999e+16
3.0,129.0,5.7625965538e+16
3.0,135.0,5.92732636e+16
3.0,141.0,5.92732636e+16
3.0,147.0,5.92732636e+16
3.0,153.0,5.92732636e+16
3.0,159.0,5.92732636e+16
3.0,165.0,5.92732636e+16
3.0,171.0,5.923665697640001e+16
3.0,177.0,5.92732636e+16
9.0,-177.0,5.92732636e+16
9.0,-171.0,5.92732636e+16
9.0,-165.0,5.92732636e+16
9.0,-159.0,5.92732636e+16
9.0,-153.0,5.92732636e+16
9.0,-147.0,5.92732636e+16
9.0,-141.0,5.92732636e+16
9.0,-135.0,5.92732636e+16
9.0,-129.0,5.92732636e+16
9.0,-123.0,5.92732636e+16
9.0,-117.0,5.92732636e+16
9.0,-111.0,5.92732636e+16
9.0,-105.0,5.92732636e+16
9.0,-99.0,5.92732636e+16
9.0,-93.0,5.92732636e+16
9.0,-87.0,5.53929614984e+16
9.0,-81.0,5.16590858912e+16
9.0,-75.0,3.3831660198e+16
9.0,-69.0,2.95486852368e+16
9.0,-63.0,3.4820039035199996e+16
9.0,-57.0,5.53929614984e+16
9.0,-51.0,5.92732636e+16
9.0,-45.0,5.92732636e+16
9.0,-39.0,5.92732636e+16
9.0,-33.0,5.92732636e+16
9.0,-27.0,5.92732636e+16
9.0,-21.0,5.92732636e+16
9.0,-15.0,4.9755541464e+16
9.0,-9.0,2.3801445331600004e+16
9.0,-3.0,2.31791327304e+16
9.0,3.0,2.4423757932800004e+16
9.0,9.0,2.27764598708e+16
9.0,15.0,2.2703246623600004e+16
9.0,21.0,2.266664e+16
9.0,27.0,2.266664e+16
9.0,33.0,2.2703246623600004e+16
9.0,39.0,2.3032706236e+16
9.0,45.0,2.8633519646800004e+16
9.0,51.0,4.65707652108e+16
9.0,57.0,5.92732636e+16
9.0,63.0,5.92732636e+16
9.0,69.0,5.92732636e+16
9.0,75.0,5.22447918688e+16
9.0,81.0,4.916983548640001e+16
9.0,87.0,5.92732636e+16
9.0,93.0,5.89438039876e+16
9.0,99.0,5.169569251479999e+16
9.0,105.0,4.935286860440001e+16
9.0,111.0,5.82116715156e+16
9.0,117.0,5.71134728076e+16
9.0,123.0,4.81814566492e+16
9.0,129.0,5.82116715156e+16
9.0,135.0,5.923665697640001e+16
9.0,141.0,5.92732636e+16
9.0,147.0,5.92732636e+16
9.0,153.0,5.92732636e+16
9.0,159.0,5.923665697640001e+16
9.0,165.0,5.92732636e+16
9.0,171.0,5.92732636e+16
9.0,177.0,5.92732636e+16
15.0,-177.0,5.92732636e+16
15.0,-171.0,5.92732636e+16
15.0,-165.0,5.92732636e+16
15.0,-159.0,5.92732636e+16
15.0,-153.0,5.92732636e+16
15.0,-147.0,5.92732636e+16
15.0,-141.0,5.92732636e+16
15.0,-135.0,5.92732636e+16
15.0,-129.0,5.92732636e+16
15.0,-123.0,5.92732636e+16
15.0,-117.0,5.92732636e+16
15.0,-111.0,5.92732636e+16
15.0,-105.0,5.923665697640001e+16
15.0,-99.0,5.0487673936e+16
15.0,-93.0,4.16288710248e+16
15.0,-87.0,3.62843039792e+16
15.0,-81.0,5.744293242e+16
15.0,-75.0,5.90170172348e+16
15.0,-69.0,5.86509509988e+16
15.0,-63.0,5.87607708696e+16
15.0,-57.0,5.923665697640001e+16
15.0,-51.0,5.92732636e+16
15.0,-45.0,5.92732636e+16
15.0,-39.0,5.92732636e+16
15.0,-33.0,5.92732636e+16
15.0,-27.0,5.9090230482e+16
15.0,-21.0,5.9090230482e+16
15.0,-15.0,3.1415623040399996e+16
15.0,-9.0,2.2703246623600004e+16
15.0,-3.0,2.29594929888e+16
15.0,3.0,2.2703246623600004e+16
15.0,9.0,2.266664e+16
15.0,15.0,2.36916254608e+16
15.0,21.0,2.266664e+16
15.0,27.0,2.266664e+16
15.0,33.0,2.266664e+16
15.0,39.0,3.19647223944e+16
15.0,45.0,3.21477555124e+16
15.0,51.0,4.280028298e+16
15.0,57.0,5.769917878520001e+16
15.0,63.0,5.92732636e+16
15.0,69.0,5.92732636e+16
15.0,75.0,3.5295925142e+16
15.0,81.0,4.1152984918e+16
15.0,87.0,5.92732636e+16
15.0,93.0,5.55759946164e+16
15.0,99.0,3.45271860464e+16
15.0,105.0,2.49362506632e+16
15.0,111.0,5.47706488972e+16
15.0,117.0,5.91268371056e+16
15.0,123.0,4.90600156156e+16
15.0,129.0,5.92732636e+16
15.0,135.0,5.92732636e+16
15.0,141.0,5.92732636e+16
15.0,147.0,5.92000503528e+16
15.0,153.0,5.92732636e+16
15.0,159.0,5.92732636e+16
15.0,165.0,5.92732636e+16
15.0,171.0,5.92732636e+16
15.0,177.0,5.92732636e+16
21.0,-177.0,5.92732636e+16
21.0,-171.0,5.92732636e+16
21.0,-165.0,5.92732636e+16
21.0,-159.0,5.868755762240001e+16
21.0,-153.0,5.835809801e+16
21.0,-147.0,5.92732636e+16
21.0,-141.0,5.92732636e+16
21.0,-135.0,5.92732636e+16
21.0,-129.0,5.92732636e+16
21.0,-123.0,5.92732636e+16
21.0,-117.0,5.92732636e+16
21.0,-111.0,5.83947046336e+16
21.0,-105.0,3.92494404908e+16
21.0,-99.0,2.9255832248e+16
21.0,-93.0,5.43679760376e+16
21.0,-87.0,5.00117878292e+16
21.0,-81.0,5.374566343640001e+16
21.0,-75.0,5.21715786216e+16
21.0,-69.0,5.41849429196e+16
21.0,-63.0,5.9090230482e+16
21.0,-57.0,5.92732636e+16
21.0,-51.0,5.92732636e+16
21.0,-45.0,5.92732636e+16
21.0,-39.0,5.92732636e+16
21.0,-33.0,5.92732636e+16
21.0,-27.0,5.92732636e+16
21.0,-21.0,5.92732636e+16
21.0,-15.0,3.2550428372e+16
21.0,-9.0,2.266664e+16
21.0,-3.0,2.266664e+16
21.0,3.0,2.266664e+16
21.0,9.0,2.266664e+16
21.0,15.0,2.266664e+16
21.0,21.0,2.266664e+16
21.0,27.0,2.266664e+16
21.0,33.0,2.34719857192e+16
21.0,39.0,3.98351464684e+16
21.0,45.0,2.266664e+16
21.0,51.0,2.2703246623600004e+16
21.0,57.0,3.258703499560001e+16
21.0,63.0,5.92732636e+16
21.0,69.0,5.0487673936e+16
21.0,75.0,2.58148096296e+16
21.0,81.0,2.27764598708e+16
21.0,87.0,3.86637345132e+16
21.0,93.0,3.59914509904e+16
21.0,99.0,2.266664e+16
21.0,105.0,2.8523699776e+16
21.0,111.0,4.15556577776e+16
21.0,117.0,5.53929614984e+16
21.0,123.0,5.64179469592e+16
21.0,129.0,5.92732636e+16
21.0,135.0,5.92732636e+16
21.0,141.0,5.92732636e+16
21.0,147.0,5.92732636e+16
21.0,153.0,5.92732636e+16
21.0,159.0,5.92732636e+16
21.0,165.0,5.92732636e+16
21.0,171.0,5.92732636e+16
21.0,177.0,5.92732636e+16
27.0,-177.0,5.92732636e+16
27.0,-171.0,5.92732636e+16
27.0,-165.0,5.92732636e+16
27.0,-159.0,5.92732636e+16
27.0,-153.0,5.92732636e+16
27.0,-147.0,5.92732636e+16
27.0,-141.0,5.92732636e+16
27.0,-135.0,5.92732636e+16
27.0,-129.0,5.92732636e+16
27.0,-123.0,5.92732636e+16
27.0,-117.0,5.74063257964e+16
27.0,-111.0,3.9505686856e+16
27.0,-105.0,2.3032706236e+16
27.0,-99.0,2.91460123772e+16
27.0,-93.0,5.5795634358e+16
27.0,-87.0,5.86143443752e+16
27.0,-81.0,4.97921480876e+16
27.0,-75.0,5.87973774932e+16
27.0,-69.0,5.92732636e+16
27.0,-63.0,5.92732636e+16
27.0,-57.0,5.92732636e+16
27.0,-51.0,5.92732636e+16
27.0,-45.0,5.92732636e+16
27.0,-39.0,5.92732636e+16
27.0,-33.0,5.92732636e+16
27.0,-27.0,5.92732636e+16
27.0,-21.0,5.92732636e+16
27.0,-15.0,4.94260818516e+16
27.0,-9.0,2.53023168992e+16
27.0,-3.0,2.266664e+16
27.0,3.0,2.266664e+16
27.0,9.0,2.266664e+16
27.0,15.0,2.266664e+16
27.0,21.0,2.266664e+16
27.0,27.0,2.266664e+16
27.0,33.0,2.9621898484e+16
27.0,39.0,2.54487433936e+16
27.0,45.0,2.2703246623600004e+16
27.0,51.0,4.02012127044e+16
27.0,57.0,3.3099527726e+16
27.0,63.0,3.0354030956e+16
27.0,69.0,2.4350544685600004e+16
27.0,75.0,2.2703246623600004e+16
27.0,81.0,2.2703246623600004e+16
27.0,87.0,2.29228863652e+16
27.0,93.0,2.27764598708e+16
27.0,99.0,2.2703246623600004e+16
27.0,105.0,2.2703246623600004e+16
27.0,111.0,2.28130664944e+16
27.0,117.0,2.5558563264399996e+16
27.0,123.0,5.378227006e+16
27.0,129.0,5.90170172348e+16
27.0,135.0,5.92732636e+16
27.0,141.0,5.92732636e+16
27.0,147.0,5.92732636e+16
27.0,153.0,5.92732636e+16
27.0,159.0,5.92732636e+16
27.0,165.0,5.92732636e+16
27.0,171.0,5.92732636e+16
27.0,177.0,5.92732636e+16
33.0,-177.0,5.92732636e+16
33.0,-171.0,5.92732636e+16
33.0,-165.0,5.92732636e+16
33.0,-159.0,5.92732636e+16
33.0,-153.0,5.92732636e+16
33.0,-147.0,5.92732636e+16
33.0,-141.0,5.92732636e+16
33.0,-135.0,5.92732636e+16
33.0,-129.0,5.92732636e+16
33.0,-123.0,5.78456052796e+16
33.0,-117.0,3.70164364512e+16
33.0,-111.0,2.4130904944e+16
33.0,-105.0,2.2703246623600004e+16
33.0,-99.0,2.27398532472e+16
33.0,-93.0,2.2886279741600004e+16
33.0,-87.0,2.42041181912e+16
33.0,-81.0,3.277006811360001e+16
33.0,-75.0,5.66375867008e+16
33.0,-69.0,5.92732636e+16
33.0,-63.0,5.92732636e+16
33.0,-57.0,5.92732636e+16
33.0,-51.0,5.92732636e+16
33.0,-45.0,5.92732636e+16
33.0,-39.0,5.92732636e+16
33.0,-33.0,5.92732636e+16
33.0,-27.0,5.92732636e+16
33.0,-21.0,5.92732636e+16
33.0,-15.0,5.92000503528e+16
33.0,-9.0,4.6094879104e+16
33.0,-3.0,2.64005156072e+16
33.0,3.0,2.266664e+16
33.0,9.0,2.63639089836e+16
33.0,15.0,4.6827011576e+16
33.0,21.0,4.77787837896e+16
33.0,27.0,5.00483944528e+16
33.0,33.0,4.7559144048e+16
33.0,39.0,2.266664e+16
33.0,45.0,2.31059194832e+16
33.0,51.0,2.29228863652e+16
33.0,57.0,2.266664e+16
33.0,63.0,2.266664e+16
33.0,69.0,2.266664e+16
33.0,75.0,2.2703246623600004e+16
33.0,81.0,2.31059194832e+16
33.0,87.0,2.358180559e+16
33.0,93.0,2.3215739354e+16
33.0,99.0,2.27398532472e+16
33.0,105.0,2.266664e+16
33.0,111.0,2.266664e+16
33.0,117.0,2.4350544685600004e+16
33.0,123.0,5.4514402532e+16
33.0,129.0,5.07439203012e+16
33.0,135.0,4.94992950988e+16
33.0,141.0,5.67474065716e+16
33.0,147.0,5.92732636e+16
33.0,153.0,5.92732636e+16
33.0,159.0,5.92732636e+16
33.0,165.0,5.92732636e+16
33.0,171.0,5.92732636e+16
33.0,177.0,5.92732636e+16
39.0,-177.0,5.92732636e+16
39.0,-171.0,5.92732636e+16
39.0,-165.0,5.92732636e+16
39.0,-159.0,5.92732636e+16
39.0,-153.0,5.92732636e+16
39.0,-147.0,5.92732636e+16
39.0,-141.0,5.92732636e+16
39.0,-135.0,5.92732636e+16
39.0,-129.0,5.92732636e+16
39.0,-123.0,3.94690802324e+16
39.0,-117.0,2.2849673118e+16
39.0,-111.0,2.31059194832e+16
39.0,-105.0,2.2703246623600004e+16
39.0,-99.0,2.266664e+16
39.0,-93.0,2.266664e+16
39.0,-87.0,2.3069312859600004e+16
39.0,-81.0,2.38380519552e+16
39.0,-75.0,3.92860471144e+16
39.0,-69.0,5.835809801e+16
39.0,-63.0,5.92732636e+16
39.0,-57.0,5.92732636e+16
39.0,-51.0,5.92732636e+16
39.0,-45.0,5.92732636e+16
39.0,-39.0,5.92732636e+16
39.0,-33.0,5.92732636e+16
39.0,-27.0,5.905362385840001e+16
39.0,-21.0,5.92732636e+16
39.0,-15.0,5.92732636e+16
39.0,-9.0,4.44109744184e+16
39.0,-3.0,2.88531593884e+16
39.0,3.0,5.187872563279999e+16
39.0,9.0,5.143944614959999e+16
39.0,15.0,4.8840375874e+16
39.0,21.0,4.29101028508e+16
39.0,27.0,3.99449663392e+16
39.0,33.0,2.81210269164e+16
39.0,39.0,2.78647805512e+16
39.0,45.0,2.3764838708e+16
39.0,51.0,4.554577975e+16
39.0,57.0,2.31059194832e+16
39.0,63.0,2.2703246623600004e+16
39.0,69.0,2.27764598708e+16
39.0,75.0,2.27764598708e+16
39.0,81.0,2.266664e+16
39.0,87.0,2.2849673118e+16
39.0,93.0,2.28130664944e+16
39.0,99.0,2.3215739354e+16
39.0,105.0,2.266664e+16
39.0,111.0,2.27398532472e+16
39.0,117.0,2.65469421016e+16
39.0,123.0,4.22877902496e+16
39.0,129.0,4.25440366148e+16
39.0,135.0,5.758935891440001e+16
39.0,141.0,4.80350301548e+16
39.0,147.0,5.92732636e+16
39.0,153.0,5.92732636e+16
39.0,159.0,5.92732636e+16
39.0,165.0,5.92732636e+16
39.0,171.0,5.92732636e+16
39.0,177.0,5.92732636e+16
45.0,-177.0,5.92732636e+16
45.0,-171.0,5.92732636e+16
45.0,-165.0,5.92732636e+16
45.0,-159.0,5.92732636e+16
45.0,-153.0,5.92732636e+16
45.0,-147.0,5.92732636e+16
45.0,-141.0,5.92732636e+16
45.0,-135.0,5.92732636e+16
45.0,-129.0,5.92732636e+16
45.0,-123.0,3.41611198104e+16
45.0,-117.0,2.28130664944e+16
45.0,-111.0,2.27764598708e+16
45.0,-105.0,2.2886279741600004e+16
45.0,-99.0,2.3032706236e+16
45.0,-93.0,2.4423757932800004e+16
45.0,-87.0,3.5808417872399996e+16
45.0,-81.0,3.258703499560001e+16
45.0,-75.0,2.48996440396e+16
45.0,-69.0,3.43441529284e+16
45.0,-63.0,4.90600156156e+16
45.0,-57.0,5.66009800772e+16
45.0,-51.0,5.81018516448e+16
45.0,-45.0,5.92732636e+16
45.0,-39.0,5.92732636e+16
45.0,-33.0,5.92732636e+16
45.0,-27.0,5.92732636e+16
45.0,-21.0,5.92732636e+16
45.0,-15.0,5.92732636e+16
45.0,-9.0,5.466082902640001e+16
45.0,-3.0,4.26904631092e+16
45.0,3.0,2.65469421016e+16
45.0,9.0,3.1452229664e+16
45.0,15.0,3.277006811360001e+16
45.0,21.0,2.3215739354e+16
45.0,27.0,2.7974600422e+16
45.0,33.0,4.613148572759999e+16
45.0,39.0,3.80048152884e+16
45.0,45.0,2.5046070534e+16
45.0,51.0,4.09699518e+16
45.0,57.0,2.65835487252e+16
45.0,63.0,2.65835487252e+16
45.0,69.0,2.2703246623600004e+16
45.0,75.0,2.51558904048e+16
45.0,81.0,2.36916254608e+16
45.0,87.0,2.29594929888e+16
45.0,93.0,2.28130664944e+16
45.0,99.0,2.27398532472e+16
45.0,105.0,2.266664e+16
45.0,111.0,2.266664e+16
45.0,117.0,2.28130664944e+16
45.0,123.0,2.27398532472e+16
45.0,129.0,2.40210850732e+16
45.0,135.0,3.47834324116e+16
45.0,141.0,4.916983548640001e+16
45.0,147.0,5.7259899302e+16
45.0,153.0,5.91268371056e+16
45.0,159.0,5.92732636e+16
45.0,165.0,5.92732636e+16
45.0,171.0,5.92732636e+16
45.0,177.0,5.92732636e+16
51.0,-177.0,5.88339841168e+16
51.0,-171.0,5.8907197364e+16
51.0,-165.0,5.88339841168e+16
51.0,-159.0,5.92732636e+16
51.0,-153.0,5.92732636e+16
51.0,-147.0,5.92732636e+16
51.0,-141.0,5.92732636e+16
51.0,-135.0,5.84313112572e+16
51.0,-129.0,4.843770301440001e+16
51.0,-123.0,2.62174824892e+16
51.0,-117.0,2.3069312859600004e+16
51.0,-111.0,2.2703246623600004e+16
51.0,-105.0,2.31059194832e+16
51.0,-99.0,2.82674534108e+16
51.0,-93.0,2.50826771576e+16
51.0,-87.0,2.6034449371199996e+16
51.0,-81.0,2.99147514728e+16
51.0,-75.0,2.42041181912e+16
51.0,-69.0,2.6473728854399996e+16
51.0,-63.0,3.4197726434e+16
51.0,-57.0,3.90298007492e+16
51.0,-51.0,5.86509509988e+16
51.0,-45.0,5.92732636e+16
51.0,-39.0,5.92732636e+16
51.0,-33.0,5.92732636e+16
51.0,-27.0,5.92732636e+16
51.0,-21.0,5.92732636e+16
51.0,-15.0,5.92732636e+16
51.0,-9.0,5.14760527732e+16
51.0,-3.0,4.06770988112e+16
51.0,3.0,3.59914509904e+16
51.0,9.0,2.40210850732e+16
51.0,15.0,2.29228863652e+16
51.0,21.0,2.27764598708e+16
51.0,27.0,2.2703246623600004e+16
51.0,33.0,2.31425261068e+16
51.0,39.0,2.266664e+16
51.0,45.0,2.3215739354e+16
51.0,51.0,2.3069312859600004e+16
51.0,57.0,2.2703246623600004e+16
51.0,63.0,2.29960996124e+16
51.0,69.0,2.29960996124e+16
51.0,75.0,2.29594929888e+16
51.0,81.0,2.3215739354e+16
51.0,87.0,2.2849673118e+16
51.0,93.0,2.358180559e+16
51.0,99.0,2.31425261068e+16
51.0,105.0,2.4863037416e+16
51.0,111.0,2.358180559e+16
51.0,117.0,2.29960996124e+16
51.0,123.0,2.266664e+16
51.0,129.0,2.266664e+16
51.0,135.0,2.3435379095600004e+16
51.0,141.0,3.5808417872399996e+16
51.0,147.0,5.9090230482e+16
51.0,153.0,5.8907197364e+16
51.0,159.0,5.20617587508e+16
51.0,165.0,5.92732636e+16
51.0,171.0,5.91268371056e+16
51.0,177.0,5.91268371056e+16
57.0,-177.0,5.92732636e+16
57.0,-171.0,5.923665697640001e+16
57.0,-165.0,5.758935891440001e+16
57.0,-159.0,4.62046989748e+16
57.0,-153.0,5.17322991384e+16
57.0,-147.0,5.90170172348e+16
57.0,-141.0,5.75527522908e+16
57.0,-135.0,4.2434216744e+16
57.0,-129.0,2.47532175452e+16
57.0,-123.0,2.31059194832e+16
57.0,-117.0,2.29960996124e+16
57.0,-111.0,2.5046070534e+16
57.0,-105.0,2.5961236124e+16
57.0,-99.0,2.541213677e+16
57.0,-93.0,3.3831660198e+16
57.0,-87.0,4.69734380704e+16
57.0,-81.0,5.52099283804e+16
57.0,-75.0,2.77183540568e+16
57.0,-69.0,2.86701262704e+16
57.0,-63.0,3.46003992936e+16
57.0,-57.0,5.7076866184e+16
57.0,-51.0,5.92732636e+16
57.0,-45.0,5.91268371056e+16
57.0,-39.0,5.92732636e+16
57.0,-33.0,5.92732636e+16
57.0,-27.0,5.92732636e+16
57.0,-21.0,5.92732636e+16
57.0,-15.0,5.92732636e+16
57.0,-9.0,5.5063501886e+16
57.0,-3.0,4.50332870196e+16
57.0,3.0,5.86143443752e+16
57.0,9.0,4.2983316098e+16
57.0,15.0,3.82610616536e+16
57.0,21.0,4.5179713514e+16
57.0,27.0,2.6473728854399996e+16
57.0,33.0,2.3032706236e+16
57.0,39.0,2.35451989664e+16
57.0,45.0,2.29960996124e+16
57.0,51.0,2.33255592248e+16
57.0,57.0,2.31791327304e+16
57.0,63.0,2.2849673118e+16
57.0,69.0,2.3069312859600004e+16
57.0,75.0,2.29960996124e+16
57.0,81.0,2.31791327304e+16
57.0,87.0,2.27398532472e+16
57.0,93.0,2.2886279741600004e+16
57.0,99.0,2.2886279741600004e+16
57.0,105.0,2.29960996124e+16
57.0,111.0,2.4167511567600004e+16
57.0,117.0,2.2703246623600004e+16
57.0,123.0,2.266664e+16
57.0,129.0,2.266664e+16
57.0,135.0,2.57049897588e+16
57.0,141.0,4.78886036604e+16
57.0,147.0,5.55759946164e+16
57.0,153.0,5.48072555208e+16
57.0,159.0,3.28066747372e+16
57.0,165.0,5.49536820152e+16
57.0,171.0,5.923665697640001e+16
57.0,177.0,5.92732636e+16
63.0,-177.0,5.49902886388e+16
63.0,-171.0,5.473404227359999e+16
63.0,-165.0,4.15922644012e+16
63.0,-159.0,2.43871513092e+16
63.0,-153.0,2.4057691696800004e+16
63.0,-147.0,2.52657102756e+16
63.0,-141.0,2.2886279741600004e+16
63.0,-135.0,2.2886279741600004e+16
