Latitude,Longitude,Power_W_m2
-87.0,-177.0,298.5190319107152
-87.0,-171.0,291.7541002255439
-87.0,-165.0,285.29766851800275
-87.0,-159.0,279.2204748049749
-87.0,-153.0,273.58910209251485
-87.0,-147.0,268.46524887850063
-87.0,-141.0,263.9050531709804
-87.0,-135.0,259.95847742840795
-87.0,-129.0,256.668761160493
-87.0,-123.0,254.0719471870842
-87.0,-117.0,252.19648674549248
-87.0,-111.0,251.06292777278122
-87.0,-105.0,250.68368977826796
-87.0,-99.0,251.06292777278122
-87.0,-93.0,252.19648674549242
-87.0,-87.0,254.0719471870842
-87.0,-81.0,256.66876116049303
-87.0,-75.0,259.95847742840795
-87.0,-69.0,263.9050531709804
-87.0,-63.0,268.4652488785007
-87.0,-57.0,273.5891020925148
-87.0,-51.0,279.22047480497497
-87.0,-45.0,285.2976685180028
-87.0,-39.0,291.7541002255439
-87.0,-33.0,298.5190319107152
-87.0,-27.0,305.5183455663211
-87.0,-21.0,312.6753552472502
-87.0,-15.0,319.9116472577376
-87.0,-9.0,327.147939268225
-87.0,-3.0,334.3049489491541
-87.0,3.0,341.30426260475997
-87.0,9.0,348.0691942899313
-87.0,15.0,354.5256259974724
-87.0,21.0,360.6028197105003
-87.0,27.0,366.2341924229604
-87.0,33.0,371.35804563697457
-87.0,39.0,375.9182413444948
-87.0,45.0,379.86481708706725
-87.0,51.0,383.1545333549822
-87.0,57.0,385.75134732839103
-87.0,63.0,387.6268077699828
-87.0,69.0,388.76036674269403
-87.0,75.0,389.13960473720726
-87.0,81.0,388.76036674269403
-87.0,87.0,387.6268077699828
-87.0,93.0,385.75134732839103
-87.0,99.0,383.1545333549822
-87.0,105.0,379.86481708706725
-87.0,111.0,375.9182413444948
-87.0,117.0,371.35804563697457
-87.0,123.0,366.2341924229604
-87.0,129.0,360.6028197105003
-87.0,135.0,354.5256259974724
-87.0,141.0,348.0691942899313
-87.0,147.0,341.30426260475997
-87.0,153.0,334.3049489491541
-87.0,159.0,327.147939268225
-87.0,165.0,319.9116472577376
-87.0,171.0,312.6753552472502
-87.0,177.0,305.5183455663211
-81.0,-177.0,252.46316423393333
-81.0,-171.0,232.2424871856151
-81.0,-165.0,212.94393007987472
-81.0,-159.0,194.77893194684577
-81.0,-153.0,177.9465123073437
-81.0,-147.0,162.6310906733492
-81.0,-141.0,149.00046600924236
-81.0,-135.0,137.20397829123473
-81.0,-129.0,127.37087230733853
-81.0,-123.0,119.60888162442302
-81.0,-117.0,114.00304823671128
-81.0,-111.0,110.61479082789505
-81.0,-105.0,109.48123185518382
-81.0,-99.0,110.61479082789505
-81.0,-93.0,114.00304823671128
-81.0,-87.0,119.60888162442302
-81.0,-81.0,127.37087230733853
-81.0,-75.0,137.2039782912347
-81.0,-69.0,149.0004660092424
-81.0,-63.0,162.63109067334923
-81.0,-57.0,177.9465123073437
-81.0,-51.0,194.7789319468458
-81.0,-45.0,212.94393007987483
-81.0,-39.0,232.24248718561506
-81.0,-33.0,252.46316423393338
-81.0,-27.0,273.3844192556396
-81.0,-21.0,294.7770346026619
-81.0,-15.0,316.4066283045658
-81.0,-9.0,338.03622200646964
-81.0,-3.0,359.428837353492
-81.0,3.0,380.3500923751983
-81.0,9.0,400.57076942351654
-81.0,15.0,419.8693265292568
-81.0,21.0,438.03432466228577
-81.0,27.0,454.8667443017879
-81.0,33.0,470.18216593578234
-81.0,39.0,483.8127905998892
-81.0,45.0,495.60927831789695
-81.0,51.0,505.4423843017931
-81.0,57.0,513.2043749847086
-81.0,63.0,518.8102083724203
-81.0,69.0,522.1984657812366
-81.0,75.0,523.3320247539477
-81.0,81.0,522.1984657812366
-81.0,87.0,518.8102083724203
-81.0,93.0,513.2043749847086
-81.0,99.0,505.4423843017931
-81.0,105.0,495.60927831789695
-81.0,111.0,483.8127905998892
-81.0,117.0,470.18216593578234
-81.0,123.0,454.8667443017879
-81.0,129.0,438.03432466228577
-81.0,135.0,419.8693265292568
-81.0,141.0,400.57076942351654
-81.0,147.0,380.3500923751983
-81.0,153.0,359.428837353492
-81.0,159.0,338.03622200646964
-81.0,165.0,316.4066283045658
-81.0,171.0,294.7770346026619
-81.0,177.0,273.3844192556396
-75.0,-177.0,203.64125729849084
-75.0,-171.0,170.18637685621576
-75.0,-165.0,138.25713338240934
-75.0,-159.0,108.20335035019495
-75.0,-153.0,80.35430329563161
-75.0,-147.0,55.01511220603681
-75.0,-141.0,32.46339856155491
-75.0,-135.0,12.94624365612437
-75.0,-129.0,0.0
-75.0,-123.0,0.0
-75.0,-117.0,0.0
-75.0,-111.0,0.0
-75.0,-105.0,0.0
-75.0,-99.0,0.0
-75.0,-93.0,0.0
-75.0,-87.0,0.0
-75.0,-81.0,0.0
-75.0,-75.0,12.94624365612433
-75.0,-69.0,32.463398561554946
-75.0,-63.0,55.01511220603685
-75.0,-57.0,80.35430329563157
-75.0,-51.0,108.20335035019502
-75.0,-45.0,138.25713338240956
-75.0,-39.0,170.18637685621567
-75.0,-33.0,203.64125729849093
-75.0,-27.0,238.2552360382256
-75.0,-21.0,273.64907508090664
-75.0,-15.0,309.43499211934545
-75.0,-9.0,345.2209091577842
-75.0,-3.0,380.61474820046527
-75.0,3.0,415.22872694020003
-75.0,9.0,448.6836073824752
-75.0,15.0,480.61285085628145
-75.0,21.0,510.6666338884959
-75.0,27.0,538.5156809430592
-75.0,33.0,563.854872032654
-75.0,39.0,586.4065856771359
-75.0,45.0,605.9237405825666
-75.0,51.0,622.1925027155746
-75.0,57.0,635.0346281137738
-75.0,63.0,644.3094157639139
-75.0,69.0,649.9152491516255
-75.0,75.0,651.7907095932173
-75.0,81.0,649.9152491516255
-75.0,87.0,644.3094157639139
-75.0,93.0,635.0346281137738
-75.0,99.0,622.1925027155746
-75.0,105.0,605.9237405825666
-75.0,111.0,586.4065856771359
-75.0,117.0,563.854872032654
-75.0,123.0,538.5156809430592
-75.0,129.0,510.6666338884959
-75.0,135.0,480.61285085628145
-75.0,141.0,448.6836073824752
-75.0,147.0,415.22872694020003
-75.0,153.0,380.61474820046527
-75.0,159.0,345.2209091577842
-75.0,165.0,309.43499211934545
-75.0,171.0,273.64907508090664
-75.0,177.0,238.2552360382256
-69.0,-177.0,152.58821413341323
-69.0,-171.0,106.26566896819067
-69.0,-165.0,62.055562599440975
-69.0,-159.0,20.44227020410052
-69.0,-153.0,0.0
-69.0,-147.0,0.0
-69.0,-141.0,0.0
-69.0,-135.0,0.0
-69.0,-129.0,0.0
-69.0,-123.0,0.0
-69.0,-117.0,0.0
-69.0,-111.0,0.0
-69.0,-105.0,0.0
-69.0,-99.0,0.0
-69.0,-93.0,0.0
-69.0,-87.0,0.0
-69.0,-81.0,0.0
-69.0,-75.0,0.0
-69.0,-69.0,0.0
-69.0,-63.0,0.0
-69.0,-57.0,0.0
-69.0,-51.0,20.442270204100634
-69.0,-45.0,62.055562599441316
-69.0,-39.0,106.2656689681906
-69.0,-33.0,152.58821413341335
-69.0,-27.0,200.51567859666332
-69.0,-21.0,249.52295902781447
-69.0,-15.0,299.0731214070305
-69.0,-9.0,348.6232837862465
-69.0,-3.0,397.6305642173977
-69.0,3.0,445.5580286806476
-69.0,9.0,491.8805738458704
