Latitude,Longitude,Power_W_m2
-87.0,-177.0,295.2493275870318
-87.0,-171.0,296.39933880923695
-87.0,-165.0,296.78408098858176
-87.0,-159.0,296.39933880923695
-87.0,-153.0,295.2493275870318
-87.0,-147.0,293.3466470855721
-87.0,-141.0,290.71214347059345
-87.0,-135.0,287.3746809150068
-87.0,-129.0,283.37082535698005
-87.0,-123.0,278.74444387586766
-87.0,-117.0,273.5462240753093
-87.0,-111.0,267.8331187392372
-87.0,-105.0,261.6677218452576
-87.0,-99.0,255.11758277193306
-87.0,-93.0,248.2544662136558
-87.0,-87.0,241.15356591163774
-87.0,-81.0,233.8926808155467
-87.0,-75.0,226.5513627019333
-87.0,-69.0,219.2100445883199
-87.0,-63.0,211.94915949222886
-87.0,-57.0,204.84825919021077
-87.0,-51.0,197.98514263193354
-87.0,-45.0,191.43500355860905
-87.0,-39.0,185.2696066646294
-87.0,-33.0,179.55650132855735
-87.0,-27.0,174.3582815279989
-87.0,-21.0,169.73190004688655
-87.0,-15.0,165.7280444888598
-87.0,-9.0,162.39058193327315
-87.0,-3.0,159.75607831829447
-87.0,3.0,157.8533978168348
-87.0,9.0,156.70338659462965
-87.0,15.0,156.3186444152848
-87.0,21.0,156.70338659462965
-87.0,27.0,157.8533978168348
-87.0,33.0,159.75607831829444
-87.0,39.0,162.39058193327315
-87.0,45.0,165.72804448885984
-87.0,51.0,169.73190004688652
-87.0,57.0,174.3582815279989
-87.0,63.0,179.55650132855735
-87.0,69.0,185.2696066646294
-87.0,75.0,191.43500355860903
-87.0,81.0,197.98514263193354
-87.0,87.0,204.84825919021077
-87.0,93.0,211.9491594922288
-87.0,99.0,219.21004458831993
-87.0,105.0,226.5513627019333
-87.0,111.0,233.89268081554667
-87.0,117.0,241.15356591163774
-87.0,123.0,248.2544662136558
-87.0,129.0,255.11758277193303
-87.0,135.0,261.6677218452576
-87.0,141.0,267.83311873923714
-87.0,147.0,273.5462240753093
-87.0,153.0,278.74444387586766
-87.0,159.0,283.37082535698005
-87.0,165.0,287.37468091500676
-87.0,171.0,290.71214347059345
-87.0,177.0,293.3466470855721
-81.0,-177.0,429.410443939291
-81.0,-171.0,432.8478778423006
-81.0,-165.0,433.9978890645057
-81.0,-159.0,432.8478778423006
-81.0,-153.0,429.410443939291
-81.0,-147.0,423.7232486006475
-81.0,-141.0,415.8486019286225
-81.0,-135.0,405.87278020003043
-81.0,-129.0,393.9050806053047
-81.0,-123.0,380.0766237656072
-81.0,-117.0,364.53891714786437
-81.0,-111.0,347.4621951172542
