Latitude,Longitude,Power_W_m2
-87.0,-177.0,594.2645543710807
-87.0,-171.0,591.8057978811819
-87.0,-165.0,588.690976678551
-87.0,-159.0,584.9542173961024
-87.0,-153.0,580.6364607505018
-87.0,-147.0,575.7850129871069
-87.0,-141.0,570.4530275828444
-87.0,-135.0,564.698922885593
-87.0,-129.0,558.5857420705395
-87.0,-123.0,552.1804624259589
-87.0,-117.0,545.5532615360283
-87.0,-111.0,538.7767484005288
-87.0,-105.0,531.9251679154495
-87.0,-99.0,525.07358743037
-87.0,-93.0,518.2970742948704
-87.0,-87.0,511.66987340494
-87.0,-81.0,505.2645937603595
-87.0,-75.0,499.15141294530594
-87.0,-69.0,493.39730824805446
-87.0,-63.0,488.06532284379193
-87.0,-57.0,483.21387508039714
-87.0,-51.0,478.8961184347965
-87.0,-45.0,475.1593591523479
-87.0,-39.0,472.04453794971704
-87.0,-33.0,469.5857814598182
-87.0,-27.0,467.81002833328245
-87.0,-21.0,466.7367340929645
-87.0,-15.0,466.37765797516244
-87.0,-9.0,466.7367340929645
-87.0,-3.0,467.81002833328245
-87.0,3.0,469.5857814598182
-87.0,9.0,472.04453794971704
-87.0,15.0,475.1593591523479
-87.0,21.0,478.8961184347965
-87.0,27.0,483.21387508039714
-87.0,33.0,488.06532284379193
-87.0,39.0,493.3973082480545
-87.0,45.0,499.151412945306
-87.0,51.0,505.2645937603595
-87.0,57.0,511.66987340494
-87.0,63.0,518.2970742948705
-87.0,69.0,525.07358743037
-87.0,75.0,531.9251679154495
-87.0,81.0,538.7767484005288
-87.0,87.0,545.5532615360283
-87.0,93.0,552.1804624259589
-87.0,99.0,558.5857420705395
-87.0,105.0,564.698922885593
-87.0,111.0,570.4530275828445
-87.0,117.0,575.785012987107
-87.0,123.0,580.6364607505018
-87.0,129.0,584.9542173961024
-87.0,135.0,588.690976678551
-87.0,141.0,591.8057978811819
-87.0,147.0,594.2645543710807
-87.0,153.0,596.0403074976165
-87.0,159.0,597.1136017379343
-87.0,165.0,597.4726778557365
-87.0,171.0,597.1136017379343
-87.0,177.0,596.0403074976165
-81.0,-177.0,712.4324404668007
-81.0,-171.0,705.0831096477351
-81.0,-165.0,695.7727726727568
-81.0,-159.0,684.6034355420769
-81.0,-153.0,671.6974718506328
-81.0,-147.0,657.1962820373748
-81.0,-141.0,641.258744172466
-81.0,-135.0,624.0594732558985
-81.0,-129.0,605.786908099013
-81.0,-123.0,586.6412467494486
-81.0,-117.0,566.8322530794381
-81.0,-111.0,546.5769585689286
-81.0,-105.0,526.0972844632703
-81.0,-99.0,505.6176103576119
-81.0,-93.0,485.36231584710237
-81.0,-87.0,465.553322177092
-81.0,-81.0,446.40766082752754
-81.0,-75.0,428.135095670642
-81.0,-69.0,410.9358247540745
-81.0,-63.0,394.9982868891657
-81.0,-57.0,380.4970970759078
-81.0,-51.0,367.5911333844637
-81.0,-45.0,356.4217962537837
-81.0,-39.0,347.11145927880546
-81.0,-33.0,339.7621284597399
-81.0,-27.0,334.45432460298747
-81.0,-21.0,331.2462011183318
-81.0,-15.0,330.1729068780138
-81.0,-9.0,331.2462011183318
-81.0,-3.0,334.4543246029874
-81.0,3.0,339.76212845974
