2.878163613262834701e+02,2.878162087290117483e+02,2.878160564464361073e+02,2.878159044855124762e+02,2.878157528529441151e+02,2.878156015546788922e+02,2.878154505954578894e+02,2.878152999784481381e+02,2.878151497049827299e+02,2.878149997744193911e+02,2.878148501841388338e+02,2.878147009296798728e+02,2.878145520050098867e+02,2.878144034028933902e+02,2.878142551153330260e+02,2.878141071340627377e+02,2.878139594510596453e+02,2.878138120590514859e+02,2.878136649519745447e+02,2.878135181253429664e+02,2.878133715765104625e+02,2.878132253048044618e+02,2.878130793115270762e+02,2.878129335998244756e+02
2.878164407781900991e+02,2.878162882294682845e+02,2.878161359954327736e+02,2.878159840827852349e+02,2.878158324979835925e+02,2.878156812467561849e+02,2.878155303336651514e+02,2.878153797617515579e+02,2.878152295322839223e+02,2.878150796446216191e+02,2.878149300962128905e+02,2.878147808827254153e+02,2.878146319983078456e+02,2.878144834359456468e+02,2.878143351878875364e+02,2.878141872461220032e+02,2.878140396028722989e+02,2.878138922510867133e+02,2.878137451848814408e+02,2.878135983998976712e+02,2.878134518935545429e+02,2.878133056651789161e+02,2.878131597160066235e+02,2.878130140490561075e+02
2.878165174297774342e+02,2.878163649277330478e+02,2.878162127403667796e+02,2.878160608741342799e+02,2.878159093352559807e+02,2.878157581292475697e+02,2.878156072604979272e+02,2.878154567319260195e+02,2.878153065447377230e+02,2.878151566982935492e+02,2.878150071901069964e+02,2.878148580159702874e+02,2.878147091702072089e+02,2.878145606460170143e+02,2.878144124358863678e+02,2.878142645320502311e+02,2.878141169269700299e+02,2.878139696138076147e+02,2.878138225868535187e+02,2.878136758418719978e+02,2.878135293763456843e+02,2.878133831896012680e+02,2.878132372828105758e+02,2.878130916588687001e+02
2.878165913712616089e+02,2.878164389140961248e+02,2.878162867716019946e+02,2.878161349499968082e+02,2.878159834552712368e+02,2.878158322927350241e+02,2.878156814666093055e+02,2.878155309796946426e+02,2.878153808331360892e+02,2.878152310262952369e+02,2.878150815567483392e+02,2.878149324204080131e+02,2.878147836117672682e+02,2.878146351242321543e+02,2.878144869505196652e+02,2.878143390831030501e+02,2.878141915146742349e+02,2.878140442386019231e+02,2.878138972493454162e+02,2.878137505427882274e+02,2.878136041164747780e+02,2.878134579697316440e+02,2.878133121036689772e+02,2.878131665210626693e+02
2.878166627006817748e+02,2.878165102866755092e+02,2.878163581873351404e+02,2.878162064086478722e+02,2.878160549563820041e+02,2.878159038356481005e+02,2.878157530505047248e+02,2.878156026036378421e+02,2.878154524961335028e+02,2.878153027273540374e+02,2.878151532949362945e+02,2.878150041949091928e+02,2.878148554219293942e+02,2.878147069696028666e+02,2.878145588308692595e+02,2.878144109984324928e+02,2.878142634652076026e+02,2.878141162247634384e+02,2.878139692717226694e+02,2.878138226020843717e+02,2.878136762134528226e+02,2.878135301051547685e+02,2.878133842782408465e+02,2.878132387353718400e+02
2.878167328227157213e+02,2.878165804513288890e+02,2.878164283946012461e+02,2.878162766582972267e+02,2.878161252479699783e+02,2.878159741685373092e+02,2.878158234239004969e+02,2.878156730166344346e+02,2.878155229477678745e+02,2.878153732166638292e+02,2.878152238210176392e+02,2.878150747569704890e+02,2.878149260193373493e+02,2.878147776019173421e+02,2.878146294978656101e+02,2.878144817001091837e+02,2.878143342017788768e+02,2.878141869966372610e+02,2.878140400794651441e+02,2.878138934463735836e+02,2.878137470950248940e+02,2.878136010247461058e+02,2.878134552365305012e+02,2.878133097329275643e+02
2.878168142096412794e+02,2.878166618908499572e+02,2.878165098866884364e+02,2.878163582027057146e+02,2.878162068442468922e+02,2.878160558160431606e+02,2.878159051218437412e+02,2.878157547641160363e+02,2.878156047438333189e+02,2.878154550603591133e+02,2.878153057114452054e+02,2.878151566933414074e+02,2.878150080010155989e+02,2.878148596284539167e+02,2.878147115690198348e+02,2.878145638158561610e+02,2.878144163623026088e+02,2.878142692023091058e+02,2.878141223308096528e+02,2.878139757440237645e+02,2.878138294396700303e+02,2.878136834170759926e+02,2.878135376771795677e+02,2.878133922224228627e+02
2.878169448294682411e+02,2.878167926052730650e+02,2.878166406955900243e+02,2.878164891057598993e+02,2.878163378409267352e+02,2.878161869056414730e+02,2.878160363035062801e+02,2.878158860368847058e+02,2.878157361066964768e+02,2.878155865123056287e+02,2.878154372515186310e+02,2.878152883206903425e+02,2.878151397149367767e+02,2.878149914284248894e+02,2.878148434547198349e+02,2.878146957871733775e+02,2.878145484193273091e+02,2.878144013453131151e+02,2.878142545602132714e+02,2.878141080603522823e+02,2.878139618435035914e+02,2.878138159089955366e+02,2.878136702577127721e+02,2.878135248919937794e+02
2.878171881420105365e+02,2.878170361079419877e+02,2.878168843880699228e+02,2.878167329875342375e+02,2.878165819112849135e+02,2.878164311636990078e+02,2.878162807482368066e+02,2.878161306671617012e+02,2.878159809213419749e+02,2.878158315101424591e+02,2.878156824314228857e+02,2.878155336816400336e+02,2.878153852560533323e+02,2.878152371490050996e+02,2.878150893542558606e+02,2.878149418653597991e+02,2.878147946760546461e+02,2.878146477806478742e+02,2.878145011743658870e+02,2.878143548536354501e+02,2.878142088162833829e+02,2.878140630616392741e+02,2.878139175905368461e+02,2.878137724052149338e+02
2.878176183329373998e+02,2.878174666471029468e+02,2.878173152748232724e+02,2.878171642210447203e+02,2.878170134905302575e+02,2.878168630874894234e+02,2.878167130152459663e+02,2.878165632759670984e+02,2.878164138704718198e+02,2.878162647981264968e+02,2.878161160568428159e+02,2.878159676431766911e+02,2.878158195525270457e+02,2.878156717794062160e+02,2.878155243177643001e+02,2.878153771613519893e+02,2.878152303040970992e+02,2.878150837404780304e+02,2.878149374658610782e+02,2.878147914767725410e+02,2.878146457710917616e+02,2.878145003481502613e+02,2.878143552087332182e+02,2.878142103549837998e+02
2.878183035677601538e+02,2.878181524457631326e+02,2.878180016362352376e+02,2.878178511439367071e+02,2.878177009734506555e+02,2.878175511288255848e+02,2.878174016132540487e+02,2.878172524288111731e+02,2.878171035762693464e+02,2.878169550549970381e+02,2.878168068629571508e+02,2.878166589968024027e+02,2.878165114520672887e+02,2.878163642234295594e+02,2.878162173050235992e+02,2.878160706907908093e+02,2.878159243748439167e+02,2.878157783518274755e+02,2.878156326172440913e+02,2.878154871677172650e+02,2.878153420011780668e+02,2.878151971169609737e+02,2.878150525158052346e+02,2.878149081997624421e+02
2.878192950980761111e+02,2.878191447987425136e+02,2.878189948102601079e+02,2.878188451372102463e+02,2.878186957840033529e+02,2.878185467545333722e+02,2.878183980518671206e+02,2.878182496779918438e+02,2.878181016336358198e+02,2.878179539181708151e+02,2.878178065296102091e+02,2.878176594647014781e+02,2.878175127191112779e+02,2.878173662876783965e+02,2.878172201647163888e+02,2.878170743443524202e+02,2.878169288208789567e+02,2.878167835891024424e+02,2.878166386446583829e+02,2.878164939842655485e+02,2.878163496059061686e+02,2.878162055089187561e+02,2.878160616939993020e+02,2.878159181631122010e+02
2.878206232295782456e+02,2.878204740372819401e+02,2.878203251536340872e+02,2.878201765830445424e+02,2.878200283297580313e+02,2.878198803975203077e+02,2.878197327892780208e+02,2.878195855069346294e+02,2.878194385511770292e+02,2.878192919213814207e+02,2.878191456156113190e+02,2.878189996307068554e+02,2.878188539624638338e+02,2.878187086058779869e+02,2.878185635554373789e+02,2.878184188054498804e+02,2.878182743503831489e+02,2.878181301852014258e+02,2.878179863056701038e+02,2.878178427086012334e+02,2.878176993920278619e+02,2.878175563552936751e+02,2.878174135990543050e+02,2.878172711251910414e+02
2.878222981567004695e+02,2.878221503643920300e+02,2.878220028779270478e+02,2.878218557015509305e+02,2.878217088393496397e+02,2.878215622949270482e+02,2.878214160711149816e+02,2.878212701697371472e+02,2.878211245914419578e+02,2.878209793356110140e+02,2.878208344003577395e+02,2.878206897826131581e+02,2.878205454782992092e+02,2.878204014825645913e+02,2.878202577900675578e+02,2.878201143952920233e+02,2.878199712928763461e+02,2.878198284779386427e+02,2.878196859463711803e+02,2.878195436950776980e+02,2.878194017221418335e+02,2.878192600269135824e+02,2.878191186100109462e+02,2.878189774732362025e+02
2.878243133337892914e+02,2.878241672288701238e+02,2.878240214263985308e+02,2.878238759304622931e+02,2.878237307449953164e+02,2.878235858734657313e+02,2.878234413185956555e+02,2.878232970821332515e+02,2.878231531646908365e+02,2.878230095656567755e+02,2.878228662831939459e+02,2.878227233143226726e+02,2.878225806550881885e+02,2.878224383007884626e+02,2.878222962462475039e+02,2.878221544861208372e+02,2.878220130152131446e+02,2.878218718287927800e+02,2.878217309228760428e+02,2.878215902944566551e+02,2.878214499416684475e+02,2.878213098638691463e+02,2.878211700616415669e+02,2.878210305367131809e+02
2.878266496807900126e+02,2.878265055345352721e+02,2.878263616867742485e+02,2.878262181414438601e+02,2.878260749023323228e+02,2.878259319727778802e+02,2.878257893553980580e+02,2.878256470518691685e+02,2.878255050627701621e+02,2.878253633874972479e+02,2.878252220242623594e+02,2.878250809701735307e+02,2.878249402213963890e+02,2.878247997733745933e+02,2.878246596210937014e+02,2.878245197593764715e+02,2.878243801831897599e+02,2.878242408879484060e+02,2.878241018697900699e+02,2.878239631257967517e+02,2.878238246541523040e+02,2.878236864542230933e+02,2.878235485265594775e+02,2.878234108728178740e+02
2.878292796382692700e+02,2.878291376986727528e+02,2.878289960531058114e+02,2.878288547053608681e+02,2.878287136590866453e+02,2.878285729174972403e+02,2.878284324831102481e+02,2.878282923575339396e+02,2.878281525413161717e+02,2.878280130338620211e+02,2.878278738334321361e+02,2.878277349372205549e+02,2.878275963415106844e+02,2.878274580418881783e+02,2.878273200334960507e+02,2.878271823113200298e+02,2.878270448704849969e+02,2.878269077065486385e+02,2.878267708157671905e+02,2.878266341953093956e+02,2.878264978434086743e+02,2.878263617594411699e+02,2.878262259439270565e+02,2.878260903984553920e+02
2.878321706153904529e+02,2.878320311029188474e+02,2.878318918795588388e+02,2.878317529489643221e+02,2.878316143146504942e+02,2.878314759797125930e+02,2.878313379465730009e+02,2.878312002167753008e+02,2.878310627908385868e+02,2.878309256681776560e+02,2.878307888471015303e+02,2.878306523248884901e+02,2.878305160979369361e+02,2.878303801619710498e+02,2.878302445122872086e+02,2.878301091440297910e+02,2.878299740524776666e+02,2.878298392333279594e+02,2.878297046829526380e+02,2.878295703986055400e+02,2.878294363785691417e+02,2.878293026222302728e+02,2.878291691300811976e+02,2.878290359036471386e+02
2.878352876953448458e+02,2.878351508009747022e+02,2.878350141904045927e+02,2.878348778671557966e+02,2.878347418346156132e+02,2.878346060957654799e+02,2.878344706529367727e+02,2.878343355076118542e+02,2.878342006602830452e+02,2.878340661103756588e+02,2.878339318562465223e+02,2.878337978952565095e+02,2.878336642239162870e+02,2.878335308380849824e+02,2.878333977332084146e+02,2.878332649045854055e+02,2.878331323476447778e+02,2.878330000582193975e+02,2.878328680327944085e+02,2.878327362687068671e+02,2.878326047642879075e+02,2.878324735189357853e+02,2.878323425331170142e+02,2.878322118082961083e+02
2.878385956301593183e+02,2.878384615150968102e+02,2.878383276781902396e+02,2.878381941228337269e+02,2.878380608522919601e+02,2.878379278694375216e+02,2.878377951765148737e+02,2.878376627749481713e+02,2.878375306652048948e+02,2.878373988467214986e+02,2.878372673179021604e+02,2.878371360761885285e+02,2.878370051182007501e+02,2.878368744399294883e+02,2.878367440369658539e+02,2.878366139047590764e+02,2.878364840388838957e+02,2.878363544353055090e+02,2.878362250906192799e+02,2.878360960022438917e+02,2.878359671685585681e+02,2.878358385889736155e+02,2.878357102639315599e+02,2.878355821948393896e+02
2.878420602287709471e+02,2.878419290253421536e+02,2.878417980941518408e+02,2.878416674384720864e+02,2.878415370614500830e+02,2.878414069658541621e+02,2.878412771538456809e+02,2.878411476267934859e+02,2.878410183851419220e+02,2.878408894283393238e+02,2.878407607548363671e+02,2.878406323621537695e+02,2.878405042470183730e+02,2.878403764055488523e+02,2.878402488334777445e+02,2.878401215264005373e+02,2.878399944800339085e+02,2.878398676904719196e+02,2.878397411544174247e+02,2.878396148693688588e+02,2.878394888337527959e+02,2.878393630469921618e+02,2.878392375095073703e+02,2.878391122226506695e+02
2.878456492614199647e+02,2.878455210747240471e+02,2.878453931541313864e+02,2.878452655027971332e+02,2.878451381237557030e+02,2.878450110196754963e+02,2.878448841926384603e+02,2.878447576439607474e+02,2.878446313740653295e+02,2.878445053824127058e+02,2.878443796674993109e+02,2.878442542269231694e+02,2.878441290575150902e+02,2.878440041555182916e+02,2.878438795168028150e+02,2.878437551371063137e+02,2.878436310122835380e+02,2.878435071385537753e+02,2.878433835127246994e+02,2.878432601323726772e+02,2.878431369959709514e+02,2.878430141029554648e+02,2.878428914537259402e+02,2.878427690495826710e+02
2.878493329966981946e+02,2.878492079067131613e+02,2.878490830765299506e+02,2.878489585091913909e+02,2.878488342076236677e+02,2.878487101743994572e+02,2.878485864115247068e+02,2.878484629202654332e+02,2.878483397010245994e+02,2.878482167532751532e+02,2.878480940755587199e+02,2.878479716655485845e+02,2.878478495201768510e+02,2.878477276358077575e+02,2.878476060084450978e+02,2.878474846339645978e+02,2.878473635083551585e+02,2.878472426279579395e+02,2.878471219896826483e+02,2.878470015911817086e+02,2.878468814309741219e+02,2.878467615085091893e+02,2.878466418241675342e+02,2.878465223791998824e+02
2.878530844703827825e+02,2.878529625342980580e+02,2.878528408515940669e+02,2.878527194252058052e+02,2.878525982579556626e+02,2.878524773523243425e+02,2.878523567102450329e+02,2.878522363329359450e+02,2.878521162207814541e+02,2.878519963732672409e+02,2.878518767889790979e+02,2.878517574656638658e+02,2.878516384003521011e+02,2.878515195895257648e+02,2.878514010293184242e+02,2.878512827157399556e+02,2.878511646449096020e+02,2.878510468132869846e+02,2.878509292178810597e+02,2.878508118564183746e+02,2.878506947274629511e+02,2.878505778304776754e+02,2.878504611658252657e+02,2.878503447347092674e+02
2.878568795654985024e+02,2.878567608201150279e+02,2.878566423216133217e+02,2.878565240728248682e+02,2.878564060764721830e+02,2.878562883349477488e+02,2.878561708501150633e+02,2.878560536231467495e+02,2.878559366544097884e+02,2.878558199434027642e+02,2.878557034887547275e+02,2.878555872882841413e+02,2.878554713391174005e+02,2.878553556378507210e+02,2.878552401807437491e+02,2.878551249639365892e+02,2.878550099836750178e+02,2.878548952365337072e+02,2.878547807196180202e+02,2.878546664307269225e+02,2.878545523684684326e+02,2.878544385323190795e+02,2.878543249226249827e+02,2.878542115405446680e+02
2.878606969647099731e+02,2.878605814288006854e+02,2.878604661332332171e+02,2.878603510807394628e+02,2.878602362739460432e+02,2.878601217151608012e+02,2.878600074061803298e+02,2.878598933481337099e+02,2.878597795413716085e+02,2.878596659854056270e+02,2.878595526789072210e+02,2.878594396197645437e+02,2.878593268051970995e+02,2.878592142319120057e+02,2.878591018962912926e+02,2.878589897946014844e+02,2.878588779232110824e+02,2.878587662788064563e+02,2.878586548585868172e+02,2.878585436604215033e+02,2.878584326829615634e+02,2.878583219256973393e+02,2.878582113889593757e+02,2.878581010738632244e+02
2.878645180205960514e+02,2.878644056971572240e+02,2.878642936075115699e+02,2.878641817542952026e+02,2.878640701400425996e+02,2.878639587669801472e+02,2.878638476368403190e+02,2.878637367507105864e+02,2.878636261089263257e+02,2.878635157110122123e+02,2.878634055556810267e+02,2.878632956408887935e+02,2.878631859639453978e+02,2.878630765216657323e+02,2.878629673105504594e+02,2.878628583269886008e+02,2.878627495674679153e+02,2.878626410287831163e+02,2.878625327082245349e+02,2.878624246037299486e+02,2.878623167139925272e+02,2.878622090385164256e+02,2.878621015776175227e+02,2.878619943323703296e+02
2.878683265768958677e+02,2.878682174552485549e+02,2.878681085608649823e+02,2.878679998962891204e+02,2.878678914639668278e+02,2.878677832660462172e+02,2.878676753041982010e+02,2.878675675794705171e+02,2.878674600921841034e+02,2.878673528418766523e+02,2.878672458273013604e+02,2.878671390464801902e+02,2.878670324968107934e+02,2.878669261752125408e+02,2.878668200783012026e+02,2.878667142025846601e+02,2.878666085446661214e+02,2.878665031014455735e+02,2.878663978703017392e+02,2.878662928492389597e+02,2.878661880369915025e+02,2.878660834330772218e+02,2.878659790377983541e+02,2.878658748521901316e+02
2.878721087641441159e+02,2.878720028218636457e+02,2.878718971003607408e+02,2.878717916020907523e+02,2.878716863294141604e+02,2.878715812844038737e+02,2.878714764686716876e+02,2.878713718832271979e+02,2.878712675283778708e+02,2.878711634036742453e+02,2.878710595079089671e+02,2.878709558391680616e+02,2.878708523949343885e+02,2.878707491722285567e+02,2.878706461677779771e+02,2.878705433782057526e+02,2.878704408002271293e+02,2.878703384308439581e+02,2.878702362675208519e+02,2.878701343083268398e+02,2.878700325520362071e+02,2.878699309981804504e+02,2.878698296470489595e+02,2.878697284996393364e+02
2.878758527858699381e+02,2.878757499905359509e+02,2.878756474095570184e+02,2.878755450453031699e+02,2.878754429000528035e+02,2.878753409758064095e+02,2.878752392741188828e+02,2.878751377959634965e+02,2.878750365416348131e+02,2.878749355106962184e+02,2.878748347019787275e+02,2.878747341136306090e+02,2.878746337432173164e+02,2.878745335878577407e+02,2.878744336443873522e+02,2.878743339095409510e+02,2.878742343801422408e+02,2.878741350532920364e+02,2.878740359265381130e+02,2.878739369980123115e+02,2.878738382665280824e+02,2.878737397316302804e+02,2.878736413935961878e+02,2.878735432533874246e+02
2.878795487061685208e+02,2.878794490169365190e+02,2.878793495357180063e+02,2.878792502648008167e+02,2.878791512063842788e+02,2.878790523623991362e+02,2.878789537343457710e+02,2.878788553231623837e+02,2.878787571291315430e+02,2.878786591518292539e+02,2.878785613901238776e+02,2.878784638422241073e+02,2.878783665057754888e+02,2.878782693779921260e+02,2.878781724558142514e+02,2.878780757360847815e+02,2.878779792157326369e+02,2.878778828919543571e+02,2.878777867623784346e+02,2.878776908251978170e+02,2.878775950792638127e+02,2.878774995241345778e+02,2.878774041600760256e+02,2.878773089880152725e+02
2.878831882455685331e+02,2.878830916145698779e+02,2.878829951853383591e+02,2.878828989600826844e+02,2.878828029409260125e+02,2.878827071297320117e+02,2.878826115279485407e+02,2.878825161364802057e+02,2.878824209555981497e+02,2.878823259848908265e+02,2.878822312232629770e+02,2.878821366689819001e+02,2.878820423197708465e+02,2.878819481729360632e+02,2.878818542255192483e+02,2.878817604744680807e+02,2.878816669168133444e+02,2.878815735498444042e+02,2.878814803712679691e+02,2.878813873793361608e+02,2.878812945729372927e+02,2.878812019516425948e+02,2.878811095157071236e+02,2.878810172660248554e+02
2.878867645893718077e+02,2.878866709629526781e+02,2.878865775321614251e+02,2.878864842991304727e+02,2.878863912659095945e+02,2.878862984342978848e+02,2.878862058056926116e+02,2.878861133809662078e+02,2.878860211603790162e+02,2.878859291435317118e+02,2.878858373293643353e+02,2.878857457162010860e+02,2.878856543018404182e+02,2.878855630836779369e+02,2.878854720588535656e+02,2.878853812244164487e+02,2.878852905774959368e+02,2.878852001154713207e+02,2.878851098361251957e+02,2.878850197377669815e+02,2.878849298193209165e+02,2.878848400803711343e+02,2.878847505211624593e+02,2.878846611425570359e+02
2.878902722107090995e+02,2.878901815305204650e+02,2.878900910399371469e+02,2.878900007410180137e+02,2.878899106357421829e+02,2.878898207258465050e+02,2.878897310126795333e+02,2.878896414970827777e+02,2.878895521793062926e+02,2.878894630589628036e+02,2.878893741350266851e+02,2.878892854058772173e+02,2.878891968693857848e+02,2.878891085230344515e+02,2.878890203640583536e+02,2.878889323896047472e+02,2.878888445968984797e+02,2.878887569834059263e+02,2.878886695469830670e+02,2.878885822859950281e+02,2.878884951994009498e+02,2.878884082867975280e+02,2.878883215484199241e+02,2.878882349850997571e+02
2.878937067092227267e+02,2.878936189131748620e+02,2.878935313008340131e+02,2.878934438741882786e+02,2.878933566351485638e+02,2.878932695853916925e+02,2.878931827262194361e+02,2.878930960584435752e+02,2.878930095823043871e+02,2.878929232974263641e+02,2.878928372028171907e+02,2.878927512969096369e+02,2.878926655776456300e+02,2.878925800425910211e+02,2.878924946890729188e+02,2.878924095143337354e+02,2.878923245156907456e+02,2.878922396906945664e+02,2.878921550372722891e+02,2.878920705538429843e+02,2.878919862393996709e+02,2.878919020935514368e+02,2.878918181165241776e+02,2.878917343091201815e+02
2.878970646654393022e+02,2.878969796885335199e+02,2.878968948895667950e+02,2.878968102704588432e+02,2.878967258330548589e+02,2.878966415789739699e+02,2.878965575094727569e+02,2.878964736253343517e+02,2.878963899267898228e+02,2.878963064134751448e+02,2.878962230844303463e+02,2.878961399381399815e+02,2.878960569726143603e+02,2.878959741855003358e+02,2.878958915742141471e+02,2.878958091360901790e+02,2.878957268685351778e+02,2.878956447691813878e+02,2.878955628360247374e+02,2.878954810675365366e+02,2.878953994627427164e+02,2.878953180212643588e+02,2.878952367433187192e+02,2.878951556296797776e+02
2.879003435102952722e+02,2.879002612853457208e+02,2.879001792327020439e+02,2.879000973542180191e+02,2.879000156516755737e+02,2.878999341266380156e+02,2.878998527803184402e+02,2.878997716134724669e+02,2.878996906263223536e+02,2.878996098185153869e+02,2.878995291891229158e+02,2.878994487366796875e+02,2.878993684592621207e+02,2.878992883545955124e+02,2.878992084201823900e+02,2.878991286534460983e+02,2.878990490518799561e+02,2.878989696131951632e+02,2.878988903354543254e+02,2.878988112171794000e+02,2.878987322574281507e+02,2.878986534558335393e+02,2.878985748126044086e+02,2.878984963284876244e+02
2.879035414089736946e+02,2.879034618672313854e+02,2.879033824922997269e+02,2.879033032859690024e+02,2.879032242499599761e+02,2.879031453857821816e+02,2.879030666946068777e+02,2.879029881771632517e+02,2.879029098336650350e+02,2.879028316637705416e+02,2.879027536665815887e+02,2.879026758406814110e+02,2.879025981842104898e+02,2.879025206949700646e+02,2.879024433705461092e+02,2.879023662084480293e+02,2.879022892062529309e+02,2.879022123617484112e+02,2.879021356730615935e+02,2.879020591387634340e+02,2.879019827579426760e+02,2.879019065302437070e+02,2.879018304558674686e+02,2.879017545355347920e+02
2.879066571579887750e+02,2.879065802296785819e+02,2.879065034628239914e+02,2.879064268591539530e+02,2.879063504203302273e+02,2.879062741478106204e+02,2.879061980427259186e+02,2.879061221057798434e+02,2.879060463371781111e+02,2.879059707365896656e+02,2.879058953031458827e+02,2.879058200354770634e+02,2.879057449317856481e+02,2.879056699899463183e+02,2.879055952076257086e+02,2.879055205824165569e+02,2.879054461119770281e+02,2.879053717941685591e+02,2.879052976271808006e+02,2.879052236096321735e+02,2.879051497406413205e+02,2.879050760198639409e+02,2.879050024474933593e+02,2.879049290242252255e+02
2.879096900943993660e+02,2.879096157091804002e+02,2.879095414802033019e+02,2.879094674091378465e+02,2.879093934975888942e+02,2.879093197469642860e+02,2.879092461583558702e+02,2.879091727324428120e+02,2.879090994694232108e+02,2.879090263689763560e+02,2.879089534302622724e+02,2.879088806519567356e+02,2.879088080323221561e+02,2.879087355693042696e+02,2.879086632606478133e+02,2.879085911040261294e+02,2.879085190971756560e+02,2.879084472380294528e+02,2.879083755248374814e+02,2.879083039562641488e+02,2.879082325314572017e+02,2.879081612500831966e+02,2.879080901123282388e+02,2.879080191188637627e+02
2.879126400159890977e+02,2.879125681033474962e+02,2.879124963418757375e+02,2.879124247331865263e+02,2.879123532788298689e+02,2.879122819801652895e+02,2.879122108382471197e+02,2.879121398537309346e+02,2.879120690268074441e+02,2.879119983571661123e+02,2.879119278439946470e+02,2.879118574860128774e+02,2.879117872815412511e+02,2.879117172285942274e+02,2.879116473249920887e+02,2.879115775684860523e+02,2.879115079568883857e+02,2.879114384882012700e+02,2.879113691607332157e+02,2.879112999731930245e+02,2.879112309247565804e+02,2.879111620151011266e+02,2.879110932444057767e+02,2.879110246133187161e+02
2.879155071113253257e+02,2.879154376009078646e+02,2.879153682367296483e+02,2.879152990203483569e+02,2.879152299532610186e+02,2.879151610367806029e+02,2.879150922719252321e+02,2.879150236593277441e+02,2.879149551991717431e+02,2.879148868911566410e+02,2.879148187344969188e+02,2.879147507279550382e+02,2.879146828699076082e+02,2.879146151584355380e+02,2.879145475914320969e+02,2.879144801667239335e+02,2.879144128821966433e+02,2.879143457359192553e+02,2.879142787262568390e+02,2.879142118519612836e+02,2.879141451122356443e+02,2.879140785067675665e+02,2.879140120357295132e+02,2.879139456997471598e+02
2.879182918986147115e+02,2.879182247205105796e+02,2.879181576838557817e+02,2.879180907901547357e+02,2.879180240408534246e+02,2.879179574372199113e+02,2.879178909802373596e+02,2.879178246705166657e+02,2.879177585082347264e+02,2.879176924931005033e+02,2.879176266243544546e+02,2.879175609008003676e+02,2.879174953208690795e+02,2.879174298827058465e+02,2.879173645842745373e+02,2.879172994234746170e+02,2.879172343982626217e+02,2.879171695067722112e+02,2.879171047474232523e+02,2.879170401190091866e+02,2.879169756207595583e+02,2.879169112523719605e+02,2.879168470140125464e+02,2.879167829062853912e+02
